id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
CD-014,20060200002,CDF3244837014,Customer,HQ001,Asset,Overdrafts - Corporate,CDF,12982,2027-01-31,2026-08-31,N/A,Floating,23.39,,0,,,,100,No,1.14,LE-CD,OU-CD-CIB,200602,COA-14,CP-CIB-068,Doubtful,7338,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,303 days past due; non-accrual
CD-015,20060300001,CDF7161225015,Customer,HQ001,Asset,Loans And Advances - Sme,CDF,96228,2028-09-30,2026-10-01,N/A,Floating,21.55,,0,,,,85,Yes,6.23,LE-CD,OU-CD-CIB,200603,COA-14,CP-CIB-033,Performing,,0,,20208,18187,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-016,20060300002,CDF6434397016,Customer,HQ001,Asset,Loans And Advances - Sme,CDF,14062,2028-09-30,2026-10-01,N/A,Floating,20.61,,0,,,,100,No,1.12,LE-CD,OU-CD-CIB,200603,COA-14,CP-CIB-043,Substandard,2007,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,97 days past due; non-accrual
CD-017,20060400001,CDF3397498017,Customer,HQ001,Asset,Mortgage Loans,CDF,77922,2038-12-31,,N/A,Fixed,23.3,,0,,,,85,Yes,0.76,LE-CD,OU-CD-RTL,200604,COA-14,CP-RTL-027,Performing,,0,,2338,2104,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-018,20060500001,CDF9737032018,Customer,HQ001,Asset,Personal Loans - Retail,CDF,68949,2029-07-31,,N/A,Fixed,22.64,,0,,,,85,Yes,4.78,LE-CD,OU-CD-RTL,200605,COA-14,CP-RTL-021,Performing,,0,,6205,5585,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-019,20060500002,CDF6405390019,Customer,HQ001,Asset,Personal Loans - Retail,CDF,9698,2029-07-31,,N/A,Fixed,20.33,,0,,,,100,No,1.39,LE-CD,OU-CD-RTL,200605,COA-14,CP-RTL-063,Loss,9151,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,875 days past due; non-accrual
CD-020,20060600001,CDF7072924020,Customer,HQ001,Asset,Staff Loans,CDF,16676,2032-12-31,,N/A,Fixed,23.7,,0,,,,85,Yes,5.75,LE-CD,OU-CD-RTL,200606,COA-14,CP-RTL-025,Performing,,0,,250,225,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-021,20060700001,CDF5440454021,Customer,HQ001,Asset,Agricultural Finance,CDF,40910,2028-03-31,2026-10-01,N/A,Floating,23.12,,0,,,,85,Yes,2.54,LE-CD,OU-CD-CIB,200607,COA-14,CP-CIB-026,Performing,,0,,4500,4050,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-022,20060700002,CDF3144150022,Customer,HQ001,Asset,Agricultural Finance,CDF,8882,2028-03-31,2026-10-01,N/A,Floating,17.45,,0,,,,100,No,1.66,LE-CD,OU-CD-CIB,200607,COA-14,CP-CIB-043,Substandard,2179,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,158 days past due; non-accrual
CD-023,20060800001,CDF4066906023,Customer,HQ001,Asset,Trade Finance - Import,CDF,77779,2027-04-30,2026-10-31,N/A,Floating,18.74,,0,,,,85,Yes,1.33,LE-CD,OU-CD-CIB,200608,COA-14,CP-CIB-040,Performing,,0,,23723,21350,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-024,20060800002,CDF1723753024,Customer,HQ001,Asset,Trade Finance - Import,CDF,5334,2027-04-30,2026-10-31,N/A,Floating,14.14,,0,,,,100,No,1.3,LE-CD,OU-CD-CIB,200608,COA-14,CP-CIB-069,Substandard,693,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,155 days past due; non-accrual
CD-025,20060900001,CDF6922632025,Customer,HQ001,Asset,Asset Finance - Leases,CDF,58600,2030-09-30,,N/A,Fixed,11.65,,0,,,,85,Yes,0.53,LE-CD,OU-CD-CIB,200609,COA-14,CP-CIB-030,Performing,,0,,3516,3164,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-026,20060900002,CDF4170757026,Customer,HQ001,Asset,Asset Finance - Leases,CDF,2579,2030-09-30,,N/A,Fixed,9.82,,0,,,,100,No,2.74,LE-CD,OU-CD-CIB,200609,COA-14,CP-CIB-069,Doubtful,1499,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,285 days past due; non-accrual
CD-027,10010100001,CDF4555543027,Internal,HQ001,Asset,Fixed And Other Assets,CDF,47165,,,N/A,N/A,,,0,,,,100,No,,LE-CD,OU-CD-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,"Net of accumulated depreciation of 16,838 CDF"
CD-028,10120100001,CDF1574997028,Internal,HQ001,Asset,Fixed Assets Accounts,CDF,17308,,,N/A,N/A,,,0,,,,100,No,,LE-CD,OU-CD-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
CD-029,40010200001,CDF2106274029,Customer,HQ001,Liability,Current,CDF,210400,,,Core,Fixed,9.47,,0,Outflow,5,90,,No,1.24,LE-CD,OU-CD-RTL,400102,COA-22,,Performing,,0,,273520,257109,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-030,40010500001,CDF6854034030,Customer,HQ001,Liability,Current - Corporate,CDF,254968,,,Operational,Fixed,7.39,,0,Outflow,25,50,,Yes,0.44,LE-CD,OU-CD-CIB,400105,COA-22,,Performing,,0,,484439,455372,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-031,40010100001,CDF7339174031,Customer,HQ001,Liability,Savings,CDF,164870,,,Core,Fixed,8.35,,0,Outflow,5,95,,No,1.67,LE-CD,OU-CD-RTL,400101,COA-22,,Performing,,0,,69246,65091,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-032,40010300001,CDF7210465032,Customer,HQ001,Liability,Fixed,CDF,123146,2027-01-31,,N/A,Fixed,12.4,,0,Outflow,5,95,,Yes,0.68,LE-CD,OU-CD-RTL,400103,COA-22,,Performing,,0,,4926,4630,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-033,40010600001,CDF4653467033,Customer,HQ001,Liability,Fixed - Corporate,CDF,48463,2026-11-30,2026-11-30,N/A,Fixed,7.27,,0,Outflow,40,50,,Yes,0.12,LE-CD,OU-CD-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,2908,2617,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-034,40010600002,CDF2495566034,Customer,HQ001,Liability,Fixed - Corporate,CDF,42405,2026-11-30,2026-11-30,N/A,Fixed,7.36,,0,Outflow,40,50,,Yes,0.36,LE-CD,OU-CD-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,2544,2290,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-035,40010600003,CDF5538799035,Customer,HQ001,Liability,Fixed - Corporate,CDF,38366,2026-11-30,2026-11-30,N/A,Fixed,13.05,,0,Outflow,40,50,,Yes,0.86,LE-CD,OU-CD-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,2302,2072,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-036,40010600004,CDF4642630036,Customer,HQ001,Liability,Fixed - Corporate,CDF,28270,2026-11-30,2026-11-30,N/A,Fixed,11.75,,0,Outflow,40,50,,Yes,0.38,LE-CD,OU-CD-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,1696,1527,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-037,40010600005,CDF8930320037,Customer,HQ001,Liability,Fixed - Corporate,CDF,24231,2026-11-30,2026-11-30,N/A,Fixed,8.76,,0,Outflow,40,50,,Yes,0.91,LE-CD,OU-CD-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,1454,1308,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-038,40010600006,CDF8222370038,Customer,HQ001,Liability,Fixed - Corporate,CDF,20193,2026-11-30,2026-11-30,N/A,Fixed,4.95,,0,Outflow,40,50,,Yes,0.5,LE-CD,OU-CD-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,1212,1090,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-039,40010400001,CDF6988623039,Customer,HQ001,Liability,Target,CDF,37592,2027-06-30,,N/A,Fixed,11.61,,0,Outflow,3,95,,Yes,2.38,LE-CD,OU-CD-RTL,400104,COA-22,,Performing,,0,,8270,7774,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-040,40010700001,CDF5089942040,Customer,HQ001,Liability,Domiciliary Deposits,CDF,481188,,,Operational,Fixed,11.87,,0,Outflow,25,50,,Yes,2.03,LE-CD,OU-CD-CIB,400107,COA-22,,Performing,,0,,409010,384469,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-041,40030100001,CDF3730678041,Customer,HQ001,Liability,Due To Banks,CDF,109766,2026-08-20,2026-08-20,N/A,Floating,13.12,,0,Outflow,100,0,,Yes,1.33,LE-CD,OU-CD-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,32930,30954,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-042,40030200001,CDF5533908042,Customer,HQ001,Liability,Long Term Borrowings,CDF,58977,2031-12-31,,N/A,Fixed,10.04,,0,Outflow,0,100,,Yes,1.23,LE-CD,OU-CD-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
CD-043,40020200001,CDF2742812043,Internal,HQ001,Liability,Interest Payable,CDF,22374,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CD,OU-CD-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
CD-044,40040100001,CDF5554581044,Internal,HQ001,Liability,Other Liabilities And Accruals,CDF,35477,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CD,OU-CD-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
CD-045,40040200001,CDF8864248045,Suspense,HQ001,Liability,Managers Cheques Payable,CDF,10539,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CD,OU-CD-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
CD-046,30010100001,CDF1178626046,Internal,HQ001,Capital,Share Capital,CDF,89083,,,N/A,N/A,,,0,,,100,,No,,LE-CD,OU-CD-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
CD-047,30020100001,CDF2322163047,Internal,HQ001,Capital,Retained Earnings And Reserves,CDF,74481,,,N/A,N/A,,,0,,,100,,No,,LE-CD,OU-CD-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
