id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
BI-019,20060500002,BIF7071951019,Customer,HQ001,Asset,Personal Loans - Retail,BIF,1340,2029-07-31,,N/A,Fixed,23.14,,0,,,,100,No,1.2,LE-BI,OU-BI-RTL,200605,COA-14,CP-RTL-069,Doubtful,927,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,206 days past due; non-accrual
BI-020,20060600001,BIF4736317020,Customer,HQ001,Asset,Staff Loans,BIF,3505,2032-12-31,,N/A,Fixed,22.56,,0,,,,85,Yes,4.4,LE-BI,OU-BI-RTL,200606,COA-14,CP-RTL-018,Performing,,0,,53,47,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-021,20060700001,BIF6064495021,Customer,HQ001,Asset,Agricultural Finance,BIF,9568,2028-03-31,2026-10-01,N/A,Floating,13.34,,0,,,,85,Yes,2.75,LE-BI,OU-BI-CIB,200607,COA-14,CP-CIB-026,Performing,,0,,1052,947,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-022,20060700002,BIF7932017022,Customer,HQ001,Asset,Agricultural Finance,BIF,1228,2028-03-31,2026-10-01,N/A,Floating,16.64,,0,,,,100,No,1.0,LE-BI,OU-BI-CIB,200607,COA-14,CP-CIB-051,Substandard,124,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,105 days past due; non-accrual
BI-023,20060800001,BIF6591438023,Customer,HQ001,Asset,Trade Finance - Import,BIF,14335,2027-04-30,2026-10-31,N/A,Floating,18.84,,0,,,,85,Yes,4.69,LE-BI,OU-BI-CIB,200608,COA-14,CP-CIB-036,Performing,,0,,4372,3935,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-024,20060800002,BIF7849795024,Customer,HQ001,Asset,Trade Finance - Import,BIF,737,2027-04-30,2026-10-31,N/A,Floating,18.56,,0,,,,100,No,1.46,LE-BI,OU-BI-CIB,200608,COA-14,CP-CIB-070,Substandard,96,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,135 days past due; non-accrual
BI-025,20060900001,BIF5426429025,Customer,HQ001,Asset,Asset Finance - Leases,BIF,7552,2030-09-30,,N/A,Fixed,23.42,,0,,,,85,Yes,3.44,LE-BI,OU-BI-CIB,200609,COA-14,CP-CIB-015,Performing,,0,,453,408,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-026,20060900002,BIF7296191026,Customer,HQ001,Asset,Asset Finance - Leases,BIF,356,2030-09-30,,N/A,Fixed,17.52,,0,,,,100,No,2.78,LE-BI,OU-BI-CIB,200609,COA-14,CP-CIB-070,Substandard,58,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,110 days past due; non-accrual
BI-027,10010100001,BIF8877889027,Internal,HQ001,Asset,Fixed And Other Assets,BIF,7661,,,N/A,N/A,,,0,,,,100,No,,LE-BI,OU-BI-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,"Net of accumulated depreciation of 3,219 BIF"
BI-028,10120100001,BIF4316106028,Internal,HQ001,Asset,Fixed Assets Accounts,BIF,2405,,,N/A,N/A,,,0,,,,100,No,,LE-BI,OU-BI-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
BI-029,40010200001,BIF6505186029,Customer,HQ001,Liability,Current,BIF,31533,,,Core,Fixed,5.59,,0,Outflow,5,90,,No,1.95,LE-BI,OU-BI-RTL,400102,COA-22,,Performing,,0,,40993,38534,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-030,40010500001,BIF4566449030,Customer,HQ001,Liability,Current - Corporate,BIF,56626,,,Operational,Fixed,4.5,,0,Outflow,25,50,,Yes,0.57,LE-BI,OU-BI-CIB,400105,COA-22,,Performing,,0,,107589,101134,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-031,40010100001,BIF6011067031,Customer,HQ001,Liability,Savings,BIF,22281,,,Core,Fixed,9.15,,0,Outflow,5,95,,No,0.54,LE-BI,OU-BI-RTL,400101,COA-22,,Performing,,0,,9358,8797,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-032,40010300001,BIF8560826032,Customer,HQ001,Liability,Fixed,BIF,18673,2027-01-31,,N/A,Fixed,6.43,,0,Outflow,5,95,,Yes,2.09,LE-BI,OU-BI-RTL,400103,COA-22,,Performing,,0,,747,702,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-033,40010600001,BIF9506453033,Customer,HQ001,Liability,Fixed - Corporate,BIF,12514,2026-11-30,2026-11-30,N/A,Fixed,11.31,,0,Outflow,40,50,,Yes,0.89,LE-BI,OU-BI-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,751,676,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-034,40010600002,BIF5021276034,Customer,HQ001,Liability,Fixed - Corporate,BIF,10949,2026-11-30,2026-11-30,N/A,Fixed,10.88,,0,Outflow,40,50,,Yes,0.68,LE-BI,OU-BI-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,657,591,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-035,40010600003,BIF5882060035,Customer,HQ001,Liability,Fixed - Corporate,BIF,9907,2026-11-30,2026-11-30,N/A,Fixed,6.38,,0,Outflow,40,50,,Yes,0.33,LE-BI,OU-BI-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,594,535,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-036,40010600004,BIF7601045036,Customer,HQ001,Liability,Fixed - Corporate,BIF,7300,2026-11-30,2026-11-30,N/A,Fixed,9.52,,0,Outflow,40,50,,Yes,0.88,LE-BI,OU-BI-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,438,394,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-037,40010600005,BIF6626578037,Customer,HQ001,Liability,Fixed - Corporate,BIF,6257,2026-11-30,2026-11-30,N/A,Fixed,5.89,,0,Outflow,40,50,,Yes,0.69,LE-BI,OU-BI-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,375,338,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-038,40010600006,BIF1467163038,Customer,HQ001,Liability,Fixed - Corporate,BIF,5214,2026-11-30,2026-11-30,N/A,Fixed,6.45,,0,Outflow,40,50,,Yes,0.68,LE-BI,OU-BI-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,313,282,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-039,40010400001,BIF9186949039,Customer,HQ001,Liability,Target,BIF,5736,2027-06-30,,N/A,Fixed,3.6,,0,Outflow,3,95,,Yes,0.72,LE-BI,OU-BI-RTL,400104,COA-22,,Performing,,0,,1262,1186,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-040,40010700001,BIF5301212040,Customer,HQ001,Liability,Domiciliary Deposits,BIF,18103,,,Operational,Fixed,7.36,,0,Outflow,25,50,,Yes,1.07,LE-BI,OU-BI-CIB,400107,COA-22,,Performing,,0,,15388,14464,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-041,40030100001,BIF2006177041,Customer,HQ001,Liability,Due To Banks,BIF,26642,2026-08-20,2026-08-20,N/A,Floating,12.7,,0,Outflow,100,0,,Yes,0.83,LE-BI,OU-BI-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,7993,7513,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-042,40030200001,BIF4088696042,Customer,HQ001,Liability,Long Term Borrowings,BIF,11008,2031-12-31,,N/A,Fixed,0.71,,0,Outflow,0,100,,Yes,2.38,LE-BI,OU-BI-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
BI-043,40020200001,BIF8942725043,Internal,HQ001,Liability,Interest Payable,BIF,2609,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-BI,OU-BI-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
BI-044,40040100001,BIF6600001044,Internal,HQ001,Liability,Other Liabilities And Accruals,BIF,4269,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-BI,OU-BI-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
BI-045,40040200001,BIF8490858045,Suspense,HQ001,Liability,Managers Cheques Payable,BIF,2262,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-BI,OU-BI-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
BI-046,30010100001,BIF5099308046,Internal,HQ001,Capital,Share Capital,BIF,19538,,,N/A,N/A,,,0,,,100,,No,,LE-BI,OU-BI-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
BI-047,30020100001,BIF4006305047,Internal,HQ001,Capital,Retained Earnings And Reserves,BIF,15777,,,N/A,N/A,,,0,,,100,,No,,LE-BI,OU-BI-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
