id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
GW-011,20060100001,XOF1227382011,Customer,HQ001,Asset,Loans And Advances - Corporate,XOF,17616,2029-06-30,2026-10-01,N/A,Floating,23.73,,0,,,,85,Yes,5.89,LE-GW,OU-GW-CIB,200601,COA-14,CP-CIB-004,Performing,,0,,2642,2378,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-012,20060100002,XOF8289264012,Customer,HQ001,Asset,Loans And Advances - Corporate,XOF,958,2029-06-30,2026-10-01,N/A,Floating,20.55,,0,,,,100,No,0.58,LE-GW,OU-GW-CIB,200601,COA-14,CP-CIB-044,Substandard,151,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,117 days past due; non-accrual
GW-013,20060200001,XOF9879723013,Customer,HQ001,Asset,Overdrafts - Corporate,XOF,4580,2027-01-31,2026-08-31,N/A,Floating,22.6,,0,,,,85,Yes,5.58,LE-GW,OU-GW-CIB,200602,COA-14,CP-CIB-013,Performing,,0,,1259,1134,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-014,20060200002,XOF9267657014,Customer,HQ001,Asset,Overdrafts - Corporate,XOF,436,2027-01-31,2026-08-31,N/A,Floating,24.01,,0,,,,100,No,1.53,LE-GW,OU-GW-CIB,200602,COA-14,CP-CIB-068,Doubtful,288,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,273 days past due; non-accrual
GW-015,20060300001,XOF2792798015,Customer,HQ001,Asset,Loans And Advances - Sme,XOF,5459,2028-09-30,2026-10-01,N/A,Floating,19.42,,0,,,,85,Yes,5.46,LE-GW,OU-GW-CIB,200603,COA-14,CP-CIB-040,Performing,,0,,1146,1032,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-016,20060300002,XOF4357362016,Customer,HQ001,Asset,Loans And Advances - Sme,XOF,472,2028-09-30,2026-10-01,N/A,Floating,14.4,,0,,,,100,No,2.84,LE-GW,OU-GW-CIB,200603,COA-14,CP-CIB-069,Substandard,109,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,127 days past due; non-accrual
GW-017,20060400001,XOF8932219017,Customer,HQ001,Asset,Mortgage Loans,XOF,4049,2038-12-31,,N/A,Fixed,10.89,,0,,,,85,Yes,5.66,LE-GW,OU-GW-RTL,200604,COA-14,CP-RTL-038,Performing,,0,,121,109,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-018,20060500001,XOF1775047018,Customer,HQ001,Asset,Personal Loans - Retail,XOF,4014,2029-07-31,,N/A,Fixed,23.31,,0,,,,85,Yes,4.36,LE-GW,OU-GW-RTL,200605,COA-14,CP-RTL-033,Performing,,0,,361,325,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-019,20060500002,XOF3358504019,Customer,HQ001,Asset,Personal Loans - Retail,XOF,326,2029-07-31,,N/A,Fixed,13.94,,0,,,,100,No,0.96,LE-GW,OU-GW-RTL,200605,COA-14,CP-RTL-070,Doubtful,228,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,196 days past due; non-accrual
GW-020,20060600001,XOF9884989020,Customer,HQ001,Asset,Staff Loans,XOF,1054,2032-12-31,,N/A,Fixed,10.99,,0,,,,85,Yes,5.8,LE-GW,OU-GW-RTL,200606,COA-14,CP-RTL-003,Performing,,0,,16,14,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-021,20060700001,XOF2742934021,Customer,HQ001,Asset,Agricultural Finance,XOF,2347,2028-03-31,2026-10-01,N/A,Floating,24.22,,0,,,,85,Yes,2.33,LE-GW,OU-GW-CIB,200607,COA-14,CP-CIB-028,Performing,,0,,258,232,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-022,20060700002,XOF7578316022,Customer,HQ001,Asset,Agricultural Finance,XOF,298,2028-03-31,2026-10-01,N/A,Floating,20.99,,0,,,,100,No,1.05,LE-GW,OU-GW-CIB,200607,COA-14,CP-CIB-068,Doubtful,205,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,357 days past due; non-accrual
GW-023,20060800001,XOF3859827023,Customer,HQ001,Asset,Trade Finance - Import,XOF,4427,2027-04-30,2026-10-31,N/A,Floating,9.33,,0,,,,85,Yes,3.45,LE-GW,OU-GW-CIB,200608,COA-14,CP-CIB-017,Performing,,0,,1350,1215,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-024,20060800002,XOF5060378024,Customer,HQ001,Asset,Trade Finance - Import,XOF,179,2027-04-30,2026-10-31,N/A,Floating,17.45,,0,,,,100,No,2.14,LE-GW,OU-GW-CIB,200608,COA-14,CP-CIB-069,Doubtful,120,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,252 days past due; non-accrual
GW-025,20060900001,XOF3790542025,Customer,HQ001,Asset,Asset Finance - Leases,XOF,1812,2030-09-30,,N/A,Fixed,20.48,,0,,,,85,Yes,6.18,LE-GW,OU-GW-CIB,200609,COA-14,CP-CIB-037,Performing,,0,,109,98,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-026,20060900002,XOF4924701026,Customer,HQ001,Asset,Asset Finance - Leases,XOF,87,2030-09-30,,N/A,Fixed,22.01,,0,,,,100,No,0.96,LE-GW,OU-GW-CIB,200609,COA-14,CP-CIB-060,Substandard,18,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,143 days past due; non-accrual
GW-027,10010100001,XOF8168139027,Internal,HQ001,Asset,Fixed And Other Assets,XOF,2889,,,N/A,N/A,,,0,,,,100,No,,LE-GW,OU-GW-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Non-earning
GW-028,10130100001,XOF3058628028,Internal,HQ001,Asset,Cumm. Depreciation Level2,XOF,-769,,,N/A,N/A,,,0,,,,100,No,,LE-GW,OU-GW-TSY,101301,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accumulated depreciation — credit balance
GW-029,10120100001,XOF2677352029,Internal,HQ001,Asset,Fixed Assets Accounts,XOF,1289,,,N/A,N/A,,,0,,,,100,No,,LE-GW,OU-GW-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
GW-030,40010200001,XOF8133001030,Customer,HQ001,Liability,Current,XOF,17140,,,Stable,Fixed,7.29,,0,Outflow,5,90,,No,0.38,LE-GW,OU-GW-RTL,400102,COA-22,,Performing,,0,,22282,20945,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-031,40010500001,XOF3690558031,Customer,HQ001,Liability,Current - Corporate,XOF,13149,,,Less Stable,Fixed,2.59,,0,Outflow,25,50,,Yes,0.86,LE-GW,OU-GW-CIB,400105,COA-22,,Performing,,0,,24984,23485,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-032,40010100001,XOF8006334032,Customer,HQ001,Liability,Savings,XOF,15202,,,Stable,Fixed,4.14,,0,Outflow,5,95,,No,0.9,LE-GW,OU-GW-RTL,400101,COA-22,,Performing,,0,,6385,6002,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-033,40010300001,XOF4650368033,Customer,HQ001,Liability,Fixed,XOF,10639,2027-01-31,,Stable,Fixed,11.15,,0,Outflow,5,95,,Yes,0.77,LE-GW,OU-GW-RTL,400103,COA-22,,Performing,,0,,426,400,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-034,40010600001,XOF7761511034,Customer,HQ001,Liability,Fixed - Corporate,XOF,2788,2026-11-30,2026-11-30,Volatile,Fixed,6.38,,0,Outflow,40,50,,Yes,0.99,LE-GW,OU-GW-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,167,151,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-035,40010600002,XOF1953033035,Customer,HQ001,Liability,Fixed - Corporate,XOF,2439,2026-11-30,2026-11-30,Volatile,Fixed,10.34,,0,Outflow,40,50,,Yes,0.58,LE-GW,OU-GW-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,146,132,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-036,40010600003,XOF6759703036,Customer,HQ001,Liability,Fixed - Corporate,XOF,2207,2026-11-30,2026-11-30,Volatile,Fixed,8.88,,0,Outflow,40,50,,Yes,0.27,LE-GW,OU-GW-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,132,119,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-037,40010600004,XOF4068391037,Customer,HQ001,Liability,Fixed - Corporate,XOF,1626,2026-11-30,2026-11-30,Volatile,Fixed,8.86,,0,Outflow,40,50,,Yes,0.76,LE-GW,OU-GW-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,98,88,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-038,40010600005,XOF4530723038,Customer,HQ001,Liability,Fixed - Corporate,XOF,1394,2026-11-30,2026-11-30,Volatile,Fixed,11.72,,0,Outflow,40,50,,Yes,0.5,LE-GW,OU-GW-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,84,75,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-039,40010600006,XOF4541477039,Customer,HQ001,Liability,Fixed - Corporate,XOF,1161,2026-11-30,2026-11-30,Volatile,Fixed,13.43,,0,Outflow,40,50,,Yes,1.17,LE-GW,OU-GW-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,70,63,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-040,40010400001,XOF9652989040,Customer,HQ001,Liability,Target,XOF,3531,2027-06-30,,Stable,Fixed,4.22,,0,Outflow,3,95,,Yes,0.53,LE-GW,OU-GW-RTL,400104,COA-22,,Performing,,0,,777,730,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-041,40010700001,XOF4477936041,Customer,HQ001,Liability,Domiciliary Deposits,XOF,5393,,,Less Stable,Fixed,9.99,,0,Outflow,25,50,,Yes,0.71,LE-GW,OU-GW-CIB,400107,COA-22,,Performing,,0,,4584,4309,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-042,40030100001,XOF4130741042,Customer,HQ001,Liability,Due To Banks,XOF,4002,2026-08-20,2026-08-20,Volatile,Floating,7.36,,0,Outflow,100,0,,Yes,2.14,LE-GW,OU-GW-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,1201,1129,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-043,40030200001,XOF7486198043,Customer,HQ001,Liability,Long Term Borrowings,XOF,2617,2031-12-31,,N/A,Fixed,8.29,,0,Outflow,0,100,,Yes,0.35,LE-GW,OU-GW-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
GW-044,40020200001,XOF3979515044,Internal,HQ001,Liability,Interest Payable,XOF,1379,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GW,OU-GW-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
GW-045,40040100001,XOF9910383045,Internal,HQ001,Liability,Other Liabilities And Accruals,XOF,1133,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GW,OU-GW-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
GW-046,40040200001,XOF1087998046,Suspense,HQ001,Liability,Managers Cheques Payable,XOF,386,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GW,OU-GW-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
GW-047,30010100001,XOF6506924047,Internal,HQ001,Capital,Share Capital,XOF,1254,,,N/A,N/A,,,0,,,100,,No,,LE-GW,OU-GW-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
GW-048,30020100001,XOF8353673048,Internal,HQ001,Capital,Retained Earnings And Reserves,XOF,1307,,,N/A,N/A,,,0,,,100,,No,,LE-GW,OU-GW-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
