id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
ST-011,20060100001,STN8379886011,Customer,HQ001,Asset,Loans And Advances - Corporate,STN,483,2029-06-30,2026-10-01,N/A,Floating,25.59,,0,,,,85,Yes,1.94,LE-ST,OU-ST-CIB,200601,COA-14,CP-CIB-005,Performing,,0,,72,65,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-012,20060100002,STN9980827012,Customer,HQ001,Asset,Loans And Advances - Corporate,STN,20,2029-06-30,2026-10-01,N/A,Floating,25.7,,0,,,,100,No,1.31,LE-ST,OU-ST-CIB,200601,COA-14,CP-CIB-059,Substandard,4,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,155 days past due; non-accrual
ST-013,20060200001,STN6120192013,Customer,HQ001,Asset,Overdrafts - Corporate,STN,100,2027-01-31,2026-08-31,N/A,Floating,21.19,,0,,,,85,Yes,4.68,LE-ST,OU-ST-CIB,200602,COA-14,CP-CIB-034,Performing,,0,,28,25,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-014,20060200002,STN4975571014,Customer,HQ001,Asset,Overdrafts - Corporate,STN,9,2027-01-31,2026-08-31,N/A,Floating,15.52,,0,,,,100,No,2.35,LE-ST,OU-ST-CIB,200602,COA-14,CP-CIB-051,Substandard,2,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,141 days past due; non-accrual
ST-015,20060300001,STN5287339015,Customer,HQ001,Asset,Loans And Advances - Sme,STN,123,2028-09-30,2026-10-01,N/A,Floating,11.98,,0,,,,85,Yes,3.83,LE-ST,OU-ST-CIB,200603,COA-14,CP-CIB-033,Performing,,0,,26,23,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-016,20060300002,STN4379298016,Customer,HQ001,Asset,Loans And Advances - Sme,STN,10,2028-09-30,2026-10-01,N/A,Floating,21.53,,0,,,,100,No,1.53,LE-ST,OU-ST-CIB,200603,COA-14,CP-CIB-063,Substandard,2,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,116 days past due; non-accrual
ST-017,20060400001,STN9105075017,Customer,HQ001,Asset,Mortgage Loans,STN,111,2038-12-31,,N/A,Fixed,11.17,,0,,,,85,Yes,0.95,LE-ST,OU-ST-RTL,200604,COA-14,CP-RTL-031,Performing,,0,,3,3,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-018,20060500001,STN2856248018,Customer,HQ001,Asset,Personal Loans - Retail,STN,130,2029-07-31,,N/A,Fixed,10.22,,0,,,,85,Yes,5.61,LE-ST,OU-ST-RTL,200605,COA-14,CP-RTL-009,Performing,,0,,12,11,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-019,20060500002,STN5410507019,Customer,HQ001,Asset,Personal Loans - Retail,STN,7,2029-07-31,,N/A,Fixed,18.54,,0,,,,100,No,2.16,LE-ST,OU-ST-RTL,200605,COA-14,CP-RTL-067,Substandard,1,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,124 days past due; non-accrual
ST-020,20060600001,STN9540578020,Customer,HQ001,Asset,Staff Loans,STN,16,2032-12-31,,N/A,Fixed,23.26,,0,,,,85,Yes,1.63,LE-ST,OU-ST-RTL,200606,COA-14,CP-RTL-016,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-021,20060700001,STN6033415021,Customer,HQ001,Asset,Agricultural Finance,STN,76,2028-03-31,2026-10-01,N/A,Floating,25.14,,0,,,,85,Yes,2.36,LE-ST,OU-ST-CIB,200607,COA-14,CP-CIB-026,Performing,,0,,8,8,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-022,20060700002,STN4828904022,Customer,HQ001,Asset,Agricultural Finance,STN,6,2028-03-31,2026-10-01,N/A,Floating,16.38,,0,,,,100,No,2.0,LE-ST,OU-ST-CIB,200607,COA-14,CP-CIB-070,Loss,6,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,368 days past due; non-accrual
ST-023,20060800001,STN7237756023,Customer,HQ001,Asset,Trade Finance - Import,STN,104,2027-04-30,2026-10-31,N/A,Floating,24.18,,0,,,,85,Yes,1.21,LE-ST,OU-ST-CIB,200608,COA-14,CP-CIB-024,Performing,,0,,32,28,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-024,20060800002,STN1735125024,Customer,HQ001,Asset,Trade Finance - Import,STN,4,2027-04-30,2026-10-31,N/A,Floating,18.01,,0,,,,100,No,1.96,LE-ST,OU-ST-CIB,200608,COA-14,CP-CIB-049,Substandard,1,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,134 days past due; non-accrual
ST-025,20060900001,STN1951004025,Customer,HQ001,Asset,Asset Finance - Leases,STN,46,2030-09-30,,N/A,Fixed,21.75,,0,,,,85,Yes,3.43,LE-ST,OU-ST-CIB,200609,COA-14,CP-CIB-027,Performing,,0,,3,2,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-026,20060900002,STN9723116026,Customer,HQ001,Asset,Asset Finance - Leases,STN,2,2030-09-30,,N/A,Fixed,14.94,,0,,,,100,No,0.7,LE-ST,OU-ST-CIB,200609,COA-14,CP-CIB-046,Substandard,0,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,98 days past due; non-accrual
ST-027,10010100001,STN2618852027,Internal,HQ001,Asset,Fixed And Other Assets,STN,35,,,N/A,N/A,,,0,,,,100,No,,LE-ST,OU-ST-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Net of accumulated depreciation of 23 STN
ST-028,10120100001,STN9038452028,Internal,HQ001,Asset,Fixed Assets Accounts,STN,25,,,N/A,N/A,,,0,,,,100,No,,LE-ST,OU-ST-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
ST-029,40010200001,STN7873563029,Customer,HQ001,Liability,Current,STN,371,,,Core,Fixed,9.7,,0,Outflow,5,90,,No,1.09,LE-ST,OU-ST-RTL,400102,COA-22,,Performing,,0,,482,453,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-030,40010500001,STN7513699030,Customer,HQ001,Liability,Current - Corporate,STN,321,,,Operational,Fixed,10.9,,0,Outflow,25,50,,Yes,0.32,LE-ST,OU-ST-CIB,400105,COA-22,,Performing,,0,,610,574,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-031,40010100001,STN2242566031,Customer,HQ001,Liability,Savings,STN,325,,,Core,Fixed,1.59,,0,Outflow,5,95,,No,2.02,LE-ST,OU-ST-RTL,400101,COA-22,,Performing,,0,,136,128,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-032,40010300001,STN8732336032,Customer,HQ001,Liability,Fixed,STN,220,2027-01-31,,N/A,Fixed,6.31,,0,Outflow,5,95,,Yes,1.36,LE-ST,OU-ST-RTL,400103,COA-22,,Performing,,0,,9,8,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-033,40010600001,STN1098846033,Customer,HQ001,Liability,Fixed - Corporate,STN,70,2026-11-30,2026-11-30,N/A,Fixed,13.13,,0,Outflow,40,50,,Yes,0.26,LE-ST,OU-ST-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,4,4,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-034,40010600002,STN2484078034,Customer,HQ001,Liability,Fixed - Corporate,STN,61,2026-11-30,2026-11-30,N/A,Fixed,10.34,,0,Outflow,40,50,,Yes,1.05,LE-ST,OU-ST-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,4,3,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-035,40010600003,STN5736919035,Customer,HQ001,Liability,Fixed - Corporate,STN,56,2026-11-30,2026-11-30,N/A,Fixed,4.84,,0,Outflow,40,50,,Yes,0.66,LE-ST,OU-ST-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,3,3,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-036,40010600004,STN9167562036,Customer,HQ001,Liability,Fixed - Corporate,STN,41,2026-11-30,2026-11-30,N/A,Fixed,6.47,,0,Outflow,40,50,,Yes,0.7,LE-ST,OU-ST-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,2,2,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-037,40010600005,STN5069968037,Customer,HQ001,Liability,Fixed - Corporate,STN,35,2026-11-30,2026-11-30,N/A,Fixed,15.63,,0,Outflow,40,50,,Yes,0.6,LE-ST,OU-ST-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,2,2,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-038,40010600006,STN8988405038,Customer,HQ001,Liability,Fixed - Corporate,STN,29,2026-11-30,2026-11-30,N/A,Fixed,4.12,,0,Outflow,40,50,,Yes,0.87,LE-ST,OU-ST-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,2,2,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-039,40010400001,STN3265012039,Customer,HQ001,Liability,Target,STN,81,2027-06-30,,N/A,Fixed,9.15,,0,Outflow,3,95,,Yes,1.39,LE-ST,OU-ST-RTL,400104,COA-22,,Performing,,0,,18,17,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-040,40010700001,STN4982412040,Customer,HQ001,Liability,Domiciliary Deposits,STN,124,,,Operational,Fixed,12.65,,0,Outflow,25,50,,Yes,0.2,LE-ST,OU-ST-CIB,400107,COA-22,,Performing,,0,,105,99,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-041,40030100001,STN7212376041,Customer,HQ001,Liability,Due To Banks,STN,96,2026-08-20,2026-08-20,N/A,Floating,9.12,,0,Outflow,100,0,,Yes,1.18,LE-ST,OU-ST-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,29,27,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-042,40030200001,STN7557140042,Customer,HQ001,Liability,Long Term Borrowings,STN,68,2031-12-31,,N/A,Fixed,10.27,,0,Outflow,0,100,,Yes,2.31,LE-ST,OU-ST-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
ST-043,40020200001,STN9095376043,Internal,HQ001,Liability,Interest Payable,STN,26,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-ST,OU-ST-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
ST-044,40040100001,STN1329922044,Internal,HQ001,Liability,Other Liabilities And Accruals,STN,45,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-ST,OU-ST-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
ST-045,40040200001,STN3863309045,Suspense,HQ001,Liability,Managers Cheques Payable,STN,17,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-ST,OU-ST-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
ST-046,30010100001,STN5495945046,Internal,HQ001,Capital,Share Capital,STN,70,,,N/A,N/A,,,0,,,100,,No,,LE-ST,OU-ST-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
ST-047,30020100001,STN2672140047,Internal,HQ001,Capital,Retained Earnings And Reserves,STN,55,,,N/A,N/A,,,0,,,100,,No,,LE-ST,OU-ST-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
