id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
LR-029,40010200001,LRD8924230029,Customer,HQ001,Liability,Current,LRD,3416.25,,,Core,Fixed,3.63,,0,Outflow,5,90,,No,0.98,LE-LR,OU-LR-RTL,400102,COA-22,,Performing,,0,,4441.12,4174.65,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-030,40010500001,LRD2483732030,Customer,HQ001,Liability,Current - Corporate,LRD,3856.09,,,Operational,Fixed,1.88,,0,Outflow,25,50,,Yes,1.34,LE-LR,OU-LR-CIB,400105,COA-22,,Performing,,0,,7326.57,6886.98,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-031,40010100001,LRD1278081031,Customer,HQ001,Liability,Savings,LRD,2650.59,,,Core,Fixed,13.58,,0,Outflow,5,95,,No,1.79,LE-LR,OU-LR-RTL,400101,COA-22,,Performing,,0,,1113.25,1046.45,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-032,40010300001,LRD5824043032,Customer,HQ001,Liability,Fixed,LRD,1752.46,2027-01-31,,N/A,Fixed,2.99,,0,Outflow,5,95,,Yes,0.3,LE-LR,OU-LR-RTL,400103,COA-22,,Performing,,0,,70.1,65.89,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-033,40010600001,LRD1426024033,Customer,HQ001,Liability,Fixed - Corporate,LRD,791.17,2026-11-30,2026-11-30,N/A,Fixed,4.35,,0,Outflow,40,50,,Yes,0.23,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,47.47,42.72,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-034,40010600002,LRD3899586034,Customer,HQ001,Liability,Fixed - Corporate,LRD,692.28,2026-11-30,2026-11-30,N/A,Fixed,4.09,,0,Outflow,40,50,,Yes,0.72,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,41.54,37.38,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-035,40010600003,LRD9644312035,Customer,HQ001,Liability,Fixed - Corporate,LRD,626.34,2026-11-30,2026-11-30,N/A,Fixed,4.49,,0,Outflow,40,50,,Yes,0.54,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,37.58,33.82,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-036,40010600004,LRD9241002036,Customer,HQ001,Liability,Fixed - Corporate,LRD,461.52,2026-11-30,2026-11-30,N/A,Fixed,8.25,,0,Outflow,40,50,,Yes,0.78,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,27.69,24.92,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-037,40010600005,LRD1164245037,Customer,HQ001,Liability,Fixed - Corporate,LRD,395.59,2026-11-30,2026-11-30,N/A,Fixed,5.76,,0,Outflow,40,50,,Yes,0.93,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,23.74,21.36,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-038,40010600006,LRD1818588038,Customer,HQ001,Liability,Fixed - Corporate,LRD,329.66,2026-11-30,2026-11-30,N/A,Fixed,5.65,,0,Outflow,40,50,,Yes,0.34,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,19.78,17.8,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-039,40010400001,LRD5551383039,Customer,HQ001,Liability,Target,LRD,603.94,2027-06-30,,N/A,Fixed,6.72,,0,Outflow,3,95,,Yes,0.19,LE-LR,OU-LR-RTL,400104,COA-22,,Performing,,0,,132.87,124.89,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-040,40010700001,LRD6417589040,Customer,HQ001,Liability,Domiciliary Deposits,LRD,8552.54,,,Operational,Fixed,11.41,,0,Outflow,25,50,,Yes,0.9,LE-LR,OU-LR-CIB,400107,COA-22,,Performing,,0,,7269.66,6833.48,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-041,40030100001,LRD4639823041,Customer,HQ001,Liability,Due To Banks,LRD,1921.82,2026-08-20,2026-08-20,N/A,Floating,6.41,,0,Outflow,100,0,,Yes,2.24,LE-LR,OU-LR-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,576.55,541.95,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-042,40030200001,LRD8686006042,Customer,HQ001,Liability,Long Term Borrowings,LRD,955.41,2031-12-31,,N/A,Fixed,8.75,,0,Outflow,0,100,,Yes,0.86,LE-LR,OU-LR-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0.0,0.0,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-043,40020200001,LRD4430889043,Internal,HQ001,Liability,Interest Payable,LRD,389.11,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-LR,OU-LR-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
LR-044,40040100001,LRD7694896044,Internal,HQ001,Liability,Other Liabilities And Accruals,LRD,590.52,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-LR,OU-LR-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
LR-045,40040200001,LRD8651004045,Suspense,HQ001,Liability,Managers Cheques Payable,LRD,241.59,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-LR,OU-LR-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
LR-046,30010100001,LRD8355707046,Internal,HQ001,Capital,Share Capital,LRD,1329.85,,,N/A,N/A,,,0,,,100,,No,,LE-LR,OU-LR-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
LR-047,30020100001,LRD6570052047,Internal,HQ001,Capital,Retained Earnings And Reserves,LRD,1169.07,,,N/A,N/A,,,0,,,100,,No,,LE-LR,OU-LR-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
