id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
CI-023,20060800001,XOF1624130023,Customer,HQ001,Asset,Trade Finance - Import,XOF,147954,2027-04-30,2026-10-31,N/A,Floating,11.58,,0,,,,85,Yes,4.32,LE-CI,OU-CI-CIB,200608,COA-14,CP-CIB-038,Performing,,0,,45126,40613,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-024,20060800002,XOF2016605024,Customer,HQ001,Asset,Trade Finance - Import,XOF,3374,2027-04-30,2026-10-31,N/A,Floating,16.09,,0,,,,100,No,1.28,LE-CI,OU-CI-CIB,200608,COA-14,CP-CIB-044,Substandard,588,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,103 days past due; non-accrual
CI-025,20060900001,XOF6855356025,Customer,HQ001,Asset,Asset Finance - Leases,XOF,55932,2030-09-30,,N/A,Fixed,22.82,,0,,,,85,Yes,4.08,LE-CI,OU-CI-CIB,200609,COA-14,CP-CIB-029,Performing,,0,,3356,3020,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-026,20060900002,XOF1032757026,Customer,HQ001,Asset,Asset Finance - Leases,XOF,1631,2030-09-30,,N/A,Fixed,11.23,,0,,,,100,No,2.28,LE-CI,OU-CI-CIB,200609,COA-14,CP-CIB-042,Loss,1550,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,759 days past due; non-accrual
CI-027,10010100001,XOF1643018027,Internal,HQ001,Asset,Fixed And Other Assets,XOF,58365,,,N/A,N/A,,,0,,,,100,No,,LE-CI,OU-CI-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,"Net of accumulated depreciation of 25,271 XOF"
CI-028,10120100001,XOF2937272028,Internal,HQ001,Asset,Fixed Assets Accounts,XOF,30907,,,N/A,N/A,,,0,,,,100,No,,LE-CI,OU-CI-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
CI-029,40010200001,XOF4121504029,Customer,HQ001,Liability,Current,XOF,465405,,,Core,Fixed,10.48,,0,Outflow,5,90,,No,1.52,LE-CI,OU-CI-RTL,400102,COA-22,,Performing,,0,,605026,568725,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-030,40010500001,XOF8147220030,Customer,HQ001,Liability,Current - Corporate,XOF,401414,,,Operational,Fixed,1.39,,0,Outflow,25,50,,Yes,0.47,LE-CI,OU-CI-CIB,400105,COA-22,,Performing,,0,,762687,716926,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-031,40010100001,XOF5317559031,Customer,HQ001,Liability,Savings,XOF,392434,,,Core,Fixed,13.07,,0,Outflow,5,95,,No,1.66,LE-CI,OU-CI-RTL,400101,COA-22,,Performing,,0,,164822,154933,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-032,40010300001,XOF6534560032,Customer,HQ001,Liability,Fixed,XOF,281575,2027-01-31,,N/A,Fixed,9.39,,0,Outflow,5,95,,Yes,2.35,LE-CI,OU-CI-RTL,400103,COA-22,,Performing,,0,,11263,10587,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-033,40010600001,XOF5248245033,Customer,HQ001,Liability,Fixed - Corporate,XOF,80435,2026-11-30,2026-11-30,N/A,Fixed,12.02,,0,Outflow,40,50,,Yes,0.21,LE-CI,OU-CI-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,4826,4343,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-034,40010600002,XOF1592468034,Customer,HQ001,Liability,Fixed - Corporate,XOF,70381,2026-11-30,2026-11-30,N/A,Fixed,12.97,,0,Outflow,40,50,,Yes,0.73,LE-CI,OU-CI-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,4223,3801,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-035,40010600003,XOF2266733035,Customer,HQ001,Liability,Fixed - Corporate,XOF,63678,2026-11-30,2026-11-30,N/A,Fixed,11.19,,0,Outflow,40,50,,Yes,0.72,LE-CI,OU-CI-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,3821,3439,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-036,40010600004,XOF7758394036,Customer,HQ001,Liability,Fixed - Corporate,XOF,46920,2026-11-30,2026-11-30,N/A,Fixed,8.05,,0,Outflow,40,50,,Yes,1.08,LE-CI,OU-CI-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,2815,2534,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-037,40010600005,XOF5859214037,Customer,HQ001,Liability,Fixed - Corporate,XOF,40217,2026-11-30,2026-11-30,N/A,Fixed,9.82,,0,Outflow,40,50,,Yes,0.87,LE-CI,OU-CI-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,2413,2172,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-038,40010600006,XOF3762968038,Customer,HQ001,Liability,Fixed - Corporate,XOF,33515,2026-11-30,2026-11-30,N/A,Fixed,7.34,,0,Outflow,40,50,,Yes,0.6,LE-CI,OU-CI-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,2011,1810,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-039,40010400001,XOF4949812039,Customer,HQ001,Liability,Target,XOF,109300,2027-06-30,,N/A,Fixed,4.53,,0,Outflow,3,95,,Yes,0.5,LE-CI,OU-CI-RTL,400104,COA-22,,Performing,,0,,24046,22603,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-040,40010700001,XOF5437471040,Customer,HQ001,Liability,Domiciliary Deposits,XOF,143928,,,Operational,Fixed,4.37,,0,Outflow,25,50,,Yes,2.11,LE-CI,OU-CI-CIB,400107,COA-22,,Performing,,0,,122339,114998,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-041,40030100001,XOF7988670041,Customer,HQ001,Liability,Due To Banks,XOF,139960,2026-08-20,2026-08-20,N/A,Floating,1.48,,0,Outflow,100,0,,Yes,0.76,LE-CI,OU-CI-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,41988,39469,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-042,40030200001,XOF6007019042,Customer,HQ001,Liability,Long Term Borrowings,XOF,77817,2031-12-31,,N/A,Fixed,4.89,,0,Outflow,0,100,,Yes,1.15,LE-CI,OU-CI-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
CI-043,40030300001,XOF7579505043,Customer,HQ001,Liability,Debt Securities Issued,XOF,89729,2030-05-15,,N/A,Fixed,8.26,,0,Outflow,0,100,,Yes,3.4,LE-CI,OU-CI-TSY,400303,COA-23,CP-BONDHOLDERS,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Senior unsecured notes
CI-044,40020200001,XOF5727608044,Internal,HQ001,Liability,Interest Payable,XOF,34257,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CI,OU-CI-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
CI-045,40040100001,XOF1389611045,Internal,HQ001,Liability,Other Liabilities And Accruals,XOF,36251,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CI,OU-CI-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
CI-046,40040200001,XOF3359218046,Suspense,HQ001,Liability,Managers Cheques Payable,XOF,13108,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CI,OU-CI-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
CI-047,30010100001,XOF3259941047,Internal,HQ001,Capital,Share Capital,XOF,22978,,,N/A,N/A,,,0,,,100,,No,,LE-CI,OU-CI-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
CI-048,30020100001,XOF4086586048,Internal,HQ001,Capital,Retained Earnings And Reserves,XOF,20394,,,N/A,N/A,,,0,,,100,,No,,LE-CI,OU-CI-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
