id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
CM-037,40010600005,XAF3186313037,Customer,HQ001,Liability,Fixed - Corporate,XAF,19203,2026-11-30,2026-11-30,N/A,Fixed,6.31,,0,Outflow,40,50,,Yes,0.82,LE-CM,OU-CM-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,1152,1037,FLEXCUBE-IF,SYSTEM,ACTIVE,
CM-038,40010600006,XAF8245721038,Customer,HQ001,Liability,Fixed - Corporate,XAF,16002,2026-11-30,2026-11-30,N/A,Fixed,14.52,,0,Outflow,40,50,,Yes,0.32,LE-CM,OU-CM-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,960,864,FLEXCUBE-IF,SYSTEM,ACTIVE,
CM-039,40010400001,XAF6008442039,Customer,HQ001,Liability,Target,XAF,47234,2027-06-30,,N/A,Fixed,5.54,,0,Outflow,3,95,,Yes,0.46,LE-CM,OU-CM-RTL,400104,COA-22,,Performing,,0,,10391,9768,FLEXCUBE-IF,SYSTEM,ACTIVE,
CM-040,40010700001,XAF4752889040,Customer,HQ001,Liability,Domiciliary Deposits,XAF,66182,,,Operational,Fixed,1.31,,0,Outflow,25,50,,Yes,1.64,LE-CM,OU-CM-CIB,400107,COA-22,,Performing,,0,,56254,52879,FLEXCUBE-IF,SYSTEM,ACTIVE,
CM-041,40030100001,XAF3244553041,Customer,HQ001,Liability,Due To Banks,XAF,61582,2026-08-20,2026-08-20,N/A,Floating,11.05,,0,Outflow,100,0,,Yes,1.21,LE-CM,OU-CM-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,18475,17366,FLEXCUBE-IF,SYSTEM,ACTIVE,
CM-042,40030200001,XAF3417575042,Customer,HQ001,Liability,Long Term Borrowings,XAF,33619,2031-12-31,,N/A,Fixed,9.05,,0,Outflow,0,100,,Yes,2.05,LE-CM,OU-CM-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
CM-043,40020200001,XAF3062259043,Internal,HQ001,Liability,Interest Payable,XAF,17446,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CM,OU-CM-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
CM-044,40040100001,XAF3933257044,Internal,HQ001,Liability,Other Liabilities And Accruals,XAF,18581,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CM,OU-CM-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
CM-045,40040200001,XAF7833448045,Suspense,HQ001,Liability,Managers Cheques Payable,XAF,4925,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CM,OU-CM-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
CM-046,30010100001,XAF1398151046,Internal,HQ001,Capital,Share Capital,XAF,23637,,,N/A,N/A,,,0,,,100,,No,,LE-CM,OU-CM-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
CM-047,30020100001,XAF6096265047,Internal,HQ001,Capital,Retained Earnings And Reserves,XAF,18375,,,N/A,N/A,,,0,,,100,,No,,LE-CM,OU-CM-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
