id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
CG-023,20060800001,XAF7983527023,Customer,HQ001,Asset,Trade Finance - Import,XAF,13360,2027-04-30,2026-10-31,N/A,Floating,10.55,,0,,,,85,Yes,1.02,LE-CG,OU-CG-CIB,200608,COA-14,CP-CIB-036,Performing,,0,,4075,3667,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-024,20060800002,XAF9828526024,Customer,HQ001,Asset,Trade Finance - Import,XAF,1649,2027-04-30,2026-10-31,N/A,Floating,21.68,,0,,,,100,No,1.75,LE-CG,OU-CG-CIB,200608,COA-14,CP-CIB-054,Doubtful,894,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,240 days past due; non-accrual
CG-025,20060900001,XAF6902621025,Customer,HQ001,Asset,Asset Finance - Leases,XAF,10031,2030-09-30,,N/A,Fixed,20.24,,0,,,,85,Yes,5.09,LE-CG,OU-CG-CIB,200609,COA-14,CP-CIB-030,Performing,,0,,602,542,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-026,20060900002,XAF7759196026,Customer,HQ001,Asset,Asset Finance - Leases,XAF,797,2030-09-30,,N/A,Fixed,22.96,,0,,,,100,No,2.45,LE-CG,OU-CG-CIB,200609,COA-14,CP-CIB-041,Loss,770,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,692 days past due; non-accrual
CG-027,10010100001,XAF3320959027,Internal,HQ001,Asset,Fixed And Other Assets,XAF,7829,,,N/A,N/A,,,0,,,,100,No,,LE-CG,OU-CG-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Non-earning
CG-028,10130100001,XAF2411794028,Internal,HQ001,Asset,Cumm. Depreciation Level2,XAF,-2695,,,N/A,N/A,,,0,,,,100,No,,LE-CG,OU-CG-TSY,101301,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accumulated depreciation — credit balance
CG-029,10120100001,XAF6135093029,Internal,HQ001,Asset,Fixed Assets Accounts,XAF,4340,,,N/A,N/A,,,0,,,,100,No,,LE-CG,OU-CG-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
CG-030,40010200001,XAF1325509030,Customer,HQ001,Liability,Current,XAF,51299,,,Stable,Fixed,9.57,,0,Outflow,5,90,,No,1.13,LE-CG,OU-CG-RTL,400102,COA-22,,Performing,,0,,66689,62688,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-031,40010500001,XAF7819635031,Customer,HQ001,Liability,Current - Corporate,XAF,51009,,,Less Stable,Fixed,8.77,,0,Outflow,25,50,,Yes,1.7,LE-CG,OU-CG-CIB,400105,COA-22,,Performing,,0,,96916,91101,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-032,40010100001,XAF2318886032,Customer,HQ001,Liability,Savings,XAF,50406,,,Stable,Fixed,2.91,,0,Outflow,5,95,,No,0.89,LE-CG,OU-CG-RTL,400101,COA-22,,Performing,,0,,21170,19900,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-033,40010300001,XAF8519981033,Customer,HQ001,Liability,Fixed,XAF,38009,2027-01-31,,Stable,Fixed,11.22,,0,Outflow,5,95,,Yes,2.15,LE-CG,OU-CG-RTL,400103,COA-22,,Performing,,0,,1520,1429,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-034,40010600001,XAF5053161034,Customer,HQ001,Liability,Fixed - Corporate,XAF,10335,2026-11-30,2026-11-30,Volatile,Fixed,12.79,,0,Outflow,40,50,,Yes,0.56,LE-CG,OU-CG-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,620,558,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-035,40010600002,XAF8091396035,Customer,HQ001,Liability,Fixed - Corporate,XAF,9043,2026-11-30,2026-11-30,Volatile,Fixed,6.12,,0,Outflow,40,50,,Yes,0.15,LE-CG,OU-CG-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,543,488,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-036,40010600003,XAF8144851036,Customer,HQ001,Liability,Fixed - Corporate,XAF,8182,2026-11-30,2026-11-30,Volatile,Fixed,6.75,,0,Outflow,40,50,,Yes,0.25,LE-CG,OU-CG-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,491,442,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-037,40010600004,XAF2685978037,Customer,HQ001,Liability,Fixed - Corporate,XAF,6029,2026-11-30,2026-11-30,Volatile,Fixed,15.99,,0,Outflow,40,50,,Yes,0.83,LE-CG,OU-CG-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,362,326,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-038,40010600005,XAF9952258038,Customer,HQ001,Liability,Fixed - Corporate,XAF,5167,2026-11-30,2026-11-30,Volatile,Fixed,9.09,,0,Outflow,40,50,,Yes,1.2,LE-CG,OU-CG-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,310,279,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-039,40010600006,XAF8469156039,Customer,HQ001,Liability,Fixed - Corporate,XAF,4306,2026-11-30,2026-11-30,Volatile,Fixed,12.43,,0,Outflow,40,50,,Yes,0.88,LE-CG,OU-CG-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,258,233,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-040,40010400001,XAF7023428040,Customer,HQ001,Liability,Target,XAF,12574,2027-06-30,,Stable,Fixed,5.69,,0,Outflow,3,95,,Yes,2.12,LE-CG,OU-CG-RTL,400104,COA-22,,Performing,,0,,2766,2600,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-041,40010700001,XAF4711772041,Customer,HQ001,Liability,Domiciliary Deposits,XAF,18184,,,Less Stable,Fixed,2.85,,0,Outflow,25,50,,Yes,1.61,LE-CG,OU-CG-CIB,400107,COA-22,,Performing,,0,,15457,14529,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-042,40030100001,XAF8131046042,Customer,HQ001,Liability,Due To Banks,XAF,14275,2026-08-20,2026-08-20,Volatile,Floating,3.49,,0,Outflow,100,0,,Yes,0.35,LE-CG,OU-CG-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,4282,4025,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-043,40030200001,XAF9372668043,Customer,HQ001,Liability,Long Term Borrowings,XAF,9653,2031-12-31,,N/A,Fixed,2.17,,0,Outflow,0,100,,Yes,1.62,LE-CG,OU-CG-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
CG-044,40020200001,XAF5236601044,Internal,HQ001,Liability,Interest Payable,XAF,2924,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CG,OU-CG-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
CG-045,40040100001,XAF6090528045,Internal,HQ001,Liability,Other Liabilities And Accruals,XAF,5935,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CG,OU-CG-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
CG-046,40040200001,XAF4638525046,Suspense,HQ001,Liability,Managers Cheques Payable,XAF,2136,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-CG,OU-CG-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
CG-047,30010100001,XAF7086071047,Internal,HQ001,Capital,Share Capital,XAF,9286,,,N/A,N/A,,,0,,,100,,No,,LE-CG,OU-CG-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
CG-048,30020100001,XAF2265416048,Internal,HQ001,Capital,Retained Earnings And Reserves,XAF,6424,,,N/A,N/A,,,0,,,100,,No,,LE-CG,OU-CG-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
