id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
GA-011,20060100001,XAF7501754011,Customer,HQ001,Asset,Loans And Advances - Corporate,XAF,112001,2029-06-30,2026-10-01,N/A,Floating,13.46,,0,,,,85,Yes,1.68,LE-GA,OU-GA-CIB,200601,COA-14,CP-CIB-005,Performing,,0,,16800,15120,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-012,20060100002,XAF3493161012,Customer,HQ001,Asset,Loans And Advances - Corporate,XAF,5362,2029-06-30,2026-10-01,N/A,Floating,22.56,,0,,,,100,No,2.65,LE-GA,OU-GA-CIB,200601,COA-14,CP-CIB-052,Substandard,847,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,109 days past due; non-accrual
GA-013,20060200001,XAF7986944013,Customer,HQ001,Asset,Overdrafts - Corporate,XAF,35835,2027-01-31,2026-08-31,N/A,Floating,9.89,,0,,,,85,Yes,4.88,LE-GA,OU-GA-CIB,200602,COA-14,CP-CIB-040,Performing,,0,,9855,8869,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-014,20060200002,XAF3914210014,Customer,HQ001,Asset,Overdrafts - Corporate,XAF,2439,2027-01-31,2026-08-31,N/A,Floating,14.65,,0,,,,100,No,1.24,LE-GA,OU-GA-CIB,200602,COA-14,CP-CIB-061,Doubtful,1712,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,227 days past due; non-accrual
GA-015,20060300001,XAF3124091015,Customer,HQ001,Asset,Loans And Advances - Sme,XAF,32128,2028-09-30,2026-10-01,N/A,Floating,14.44,,0,,,,85,Yes,5.26,LE-GA,OU-GA-CIB,200603,COA-14,CP-CIB-008,Performing,,0,,6747,6072,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-016,20060300002,XAF6425982016,Customer,HQ001,Asset,Loans And Advances - Sme,XAF,2641,2028-09-30,2026-10-01,N/A,Floating,13.1,,0,,,,100,No,2.45,LE-GA,OU-GA-CIB,200603,COA-14,CP-CIB-045,Doubtful,1687,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,274 days past due; non-accrual
GA-017,20060400001,XAF5317707017,Customer,HQ001,Asset,Mortgage Loans,XAF,22106,2038-12-31,,N/A,Fixed,15.62,,0,,,,85,Yes,2.56,LE-GA,OU-GA-RTL,200604,COA-14,CP-RTL-019,Performing,,0,,663,597,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-018,20060500001,XAF1830244018,Customer,HQ001,Asset,Personal Loans - Retail,XAF,28704,2029-07-31,,N/A,Fixed,22.05,,0,,,,85,Yes,3.24,LE-GA,OU-GA-RTL,200605,COA-14,CP-RTL-026,Performing,,0,,2583,2325,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-019,20060500002,XAF2223071019,Customer,HQ001,Asset,Personal Loans - Retail,XAF,1822,2029-07-31,,N/A,Fixed,14.14,,0,,,,100,No,1.31,LE-GA,OU-GA-RTL,200605,COA-14,CP-RTL-057,Substandard,345,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,144 days past due; non-accrual
GA-020,20060600001,XAF2377382020,Customer,HQ001,Asset,Staff Loans,XAF,3911,2032-12-31,,N/A,Fixed,10.41,,0,,,,85,Yes,4.68,LE-GA,OU-GA-RTL,200606,COA-14,CP-RTL-006,Performing,,0,,59,53,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-021,20060700001,XAF2199756021,Customer,HQ001,Asset,Agricultural Finance,XAF,18722,2028-03-31,2026-10-01,N/A,Floating,25.29,,0,,,,85,Yes,5.07,LE-GA,OU-GA-CIB,200607,COA-14,CP-CIB-029,Performing,,0,,2059,1854,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-022,20060700002,XAF2294232022,Customer,HQ001,Asset,Agricultural Finance,XAF,1668,2028-03-31,2026-10-01,N/A,Floating,23.15,,0,,,,100,No,1.75,LE-GA,OU-GA-CIB,200607,COA-14,CP-CIB-053,Substandard,382,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,110 days past due; non-accrual
GA-023,20060800001,XAF1636362023,Customer,HQ001,Asset,Trade Finance - Import,XAF,22527,2027-04-30,2026-10-31,N/A,Floating,15.05,,0,,,,85,Yes,5.07,LE-GA,OU-GA-CIB,200608,COA-14,CP-CIB-007,Performing,,0,,6871,6184,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-024,20060800002,XAF9414858024,Customer,HQ001,Asset,Trade Finance - Import,XAF,1002,2027-04-30,2026-10-31,N/A,Floating,12.11,,0,,,,100,No,1.8,LE-GA,OU-GA-CIB,200608,COA-14,CP-CIB-053,Doubtful,556,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,186 days past due; non-accrual
GA-025,20060900001,XAF6231044025,Customer,HQ001,Asset,Asset Finance - Leases,XAF,13089,2030-09-30,,N/A,Fixed,20.57,,0,,,,85,Yes,5.51,LE-GA,OU-GA-CIB,200609,COA-14,CP-CIB-005,Performing,,0,,785,707,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-026,20060900002,XAF1277339026,Customer,HQ001,Asset,Asset Finance - Leases,XAF,484,2030-09-30,,N/A,Fixed,12.62,,0,,,,100,No,1.41,LE-GA,OU-GA-CIB,200609,COA-14,CP-CIB-052,Substandard,96,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,117 days past due; non-accrual
GA-027,10010100001,XAF2725416027,Internal,HQ001,Asset,Fixed And Other Assets,XAF,17768,,,N/A,N/A,,,0,,,,100,No,,LE-GA,OU-GA-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Non-earning
GA-028,10130100001,XAF3143546028,Internal,HQ001,Asset,Cumm. Depreciation Level2,XAF,-3347,,,N/A,N/A,,,0,,,,100,No,,LE-GA,OU-GA-TSY,101301,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accumulated depreciation — credit balance
GA-029,10120100001,XAF1090854029,Internal,HQ001,Asset,Fixed Assets Accounts,XAF,7266,,,N/A,N/A,,,0,,,,100,No,,LE-GA,OU-GA-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
GA-030,40010200001,XAF9036325030,Customer,HQ001,Liability,Current,XAF,59282,,,Stable,Fixed,5.52,,0,Outflow,5,90,,No,1.99,LE-GA,OU-GA-RTL,400102,COA-22,,Performing,,0,,77066,72442,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-031,40010500001,XAF6546954031,Customer,HQ001,Liability,Current - Corporate,XAF,56533,,,Less Stable,Fixed,9.92,,0,Outflow,25,50,,Yes,0.75,LE-GA,OU-GA-CIB,400105,COA-22,,Performing,,0,,107412,100968,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-032,40010100001,XAF9741713032,Customer,HQ001,Liability,Savings,XAF,46328,,,Stable,Fixed,4.38,,0,Outflow,5,95,,No,1.42,LE-GA,OU-GA-RTL,400101,COA-22,,Performing,,0,,19458,18290,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-033,40010300001,XAF3582987033,Customer,HQ001,Liability,Fixed,XAF,32556,2027-01-31,,Stable,Fixed,13.95,,0,Outflow,5,95,,Yes,0.53,LE-GA,OU-GA-RTL,400103,COA-22,,Performing,,0,,1302,1224,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-034,40010600001,XAF2724731034,Customer,HQ001,Liability,Fixed - Corporate,XAF,69602,2026-11-30,2026-11-30,Volatile,Fixed,6.47,,0,Outflow,40,50,,Yes,0.52,LE-GA,OU-GA-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,4176,3758,FLEXCUBE-IF,SYSTEM,ACTIVE,Single largest depositor
GA-035,40010600002,XAF4854338035,Customer,HQ001,Liability,Fixed - Corporate,XAF,33288,2026-11-30,2026-11-30,Volatile,Fixed,12.0,,0,Outflow,40,50,,Yes,0.12,LE-GA,OU-GA-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,1997,1798,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-036,40010600003,XAF6608327036,Customer,HQ001,Liability,Fixed - Corporate,XAF,21183,2026-11-30,2026-11-30,Volatile,Fixed,6.31,,0,Outflow,40,50,,Yes,0.69,LE-GA,OU-GA-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,1271,1144,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-037,40010600004,XAF7645696037,Customer,HQ001,Liability,Fixed - Corporate,XAF,16644,2026-11-30,2026-11-30,Volatile,Fixed,12.44,,0,Outflow,40,50,,Yes,1.16,LE-GA,OU-GA-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,999,899,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-038,40010600005,XAF8129980038,Customer,HQ001,Liability,Fixed - Corporate,XAF,10592,2026-11-30,2026-11-30,Volatile,Fixed,13.97,,0,Outflow,40,50,,Yes,0.97,LE-GA,OU-GA-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,635,572,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-039,40010400001,XAF7341607039,Customer,HQ001,Liability,Target,XAF,9724,2027-06-30,,Stable,Fixed,6.33,,0,Outflow,3,95,,Yes,1.27,LE-GA,OU-GA-RTL,400104,COA-22,,Performing,,0,,2139,2011,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-040,40010700001,XAF7054315040,Customer,HQ001,Liability,Domiciliary Deposits,XAF,23367,,,Less Stable,Fixed,9.85,,0,Outflow,25,50,,Yes,0.09,LE-GA,OU-GA-CIB,400107,COA-22,,Performing,,0,,19862,18670,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-041,40030100001,XAF7394134041,Customer,HQ001,Liability,Due To Banks,XAF,27525,2026-08-20,2026-08-20,Volatile,Floating,11.75,,0,Outflow,100,0,,Yes,0.4,LE-GA,OU-GA-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,8257,7762,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-042,40030200001,XAF6593703042,Customer,HQ001,Liability,Long Term Borrowings,XAF,16200,2031-12-31,,N/A,Fixed,5.09,,0,Outflow,0,100,,Yes,0.17,LE-GA,OU-GA-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
GA-043,40020200001,XAF4276913043,Internal,HQ001,Liability,Interest Payable,XAF,6505,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GA,OU-GA-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
GA-044,40040100001,XAF8998027044,Internal,HQ001,Liability,Other Liabilities And Accruals,XAF,9040,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GA,OU-GA-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
GA-045,40040200001,XAF5491638045,Suspense,HQ001,Liability,Managers Cheques Payable,XAF,3810,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GA,OU-GA-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
GA-046,30010100001,XAF5684967046,Internal,HQ001,Capital,Share Capital,XAF,36737,,,N/A,N/A,,,0,,,100,,No,,LE-GA,OU-GA-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
GA-047,30020100001,XAF8673379047,Internal,HQ001,Capital,Retained Earnings And Reserves,XAF,26793,,,N/A,N/A,,,0,,,100,,No,,LE-GA,OU-GA-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
