id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
RW-011,20060100001,RWF1893807011,Customer,HQ001,Asset,Loans And Advances - Corporate,RWF,65351,2029-06-30,2026-10-01,N/A,Floating,21.57,,0,,,,85,Yes,1.45,LE-RW,OU-RW-CIB,200601,COA-14,CP-CIB-014,Performing,,0,,9803,8822,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-012,20060100002,RWF7384056012,Customer,HQ001,Asset,Loans And Advances - Corporate,RWF,4011,2029-06-30,2026-10-01,N/A,Floating,16.32,,0,,,,100,No,0.64,LE-RW,OU-RW-CIB,200601,COA-14,CP-CIB-045,Loss,3655,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,561 days past due; non-accrual
RW-013,20060200001,RWF9528725013,Customer,HQ001,Asset,Overdrafts - Corporate,RWF,17785,2027-01-31,2026-08-31,N/A,Floating,24.47,,0,,,,85,Yes,5.49,LE-RW,OU-RW-CIB,200602,COA-14,CP-CIB-012,Performing,,0,,4891,4402,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-014,20060200002,RWF9598601014,Customer,HQ001,Asset,Overdrafts - Corporate,RWF,1824,2027-01-31,2026-08-31,N/A,Floating,23.15,,0,,,,100,No,0.5,LE-RW,OU-RW-CIB,200602,COA-14,CP-CIB-053,Substandard,354,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,136 days past due; non-accrual
RW-015,20060300001,RWF4177206015,Customer,HQ001,Asset,Loans And Advances - Sme,RWF,24784,2028-09-30,2026-10-01,N/A,Floating,12.45,,0,,,,85,Yes,2.22,LE-RW,OU-RW-CIB,200603,COA-14,CP-CIB-003,Performing,,0,,5205,4684,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-016,20060300002,RWF5877127016,Customer,HQ001,Asset,Loans And Advances - Sme,RWF,1976,2028-09-30,2026-10-01,N/A,Floating,24.57,,0,,,,100,No,2.41,LE-RW,OU-RW-CIB,200603,COA-14,CP-CIB-067,Substandard,283,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,158 days past due; non-accrual
RW-017,20060400001,RWF3685671017,Customer,HQ001,Asset,Mortgage Loans,RWF,16136,2038-12-31,,N/A,Fixed,17.98,,0,,,,85,Yes,0.64,LE-RW,OU-RW-RTL,200604,COA-14,CP-RTL-014,Performing,,0,,484,436,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-018,20060500001,RWF5520130018,Customer,HQ001,Asset,Personal Loans - Retail,RWF,18253,2029-07-31,,N/A,Fixed,9.82,,0,,,,85,Yes,2.31,LE-RW,OU-RW-RTL,200605,COA-14,CP-RTL-018,Performing,,0,,1643,1478,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-019,20060500002,RWF6298924019,Customer,HQ001,Asset,Personal Loans - Retail,RWF,1363,2029-07-31,,N/A,Fixed,22.88,,0,,,,100,No,1.44,LE-RW,OU-RW-RTL,200605,COA-14,CP-RTL-049,Substandard,228,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,160 days past due; non-accrual
RW-020,20060600001,RWF5327537020,Customer,HQ001,Asset,Staff Loans,RWF,3109,2032-12-31,,N/A,Fixed,10.98,,0,,,,85,Yes,4.54,LE-RW,OU-RW-RTL,200606,COA-14,CP-RTL-016,Performing,,0,,47,42,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-021,20060700001,RWF5332207021,Customer,HQ001,Asset,Agricultural Finance,RWF,12116,2028-03-31,2026-10-01,N/A,Floating,19.45,,0,,,,85,Yes,2.49,LE-RW,OU-RW-CIB,200607,COA-14,CP-CIB-013,Performing,,0,,1333,1199,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-022,20060700002,RWF9839700022,Customer,HQ001,Asset,Agricultural Finance,RWF,1248,2028-03-31,2026-10-01,N/A,Floating,10.11,,0,,,,100,No,1.65,LE-RW,OU-RW-CIB,200607,COA-14,CP-CIB-057,Doubtful,831,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,260 days past due; non-accrual
RW-023,20060800001,RWF3079873023,Customer,HQ001,Asset,Trade Finance - Import,RWF,20470,2027-04-30,2026-10-31,N/A,Floating,14.63,,0,,,,85,Yes,5.05,LE-RW,OU-RW-CIB,200608,COA-14,CP-CIB-021,Performing,,0,,6243,5619,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-024,20060800002,RWF6190345024,Customer,HQ001,Asset,Trade Finance - Import,RWF,750,2027-04-30,2026-10-31,N/A,Floating,24.33,,0,,,,100,No,2.13,LE-RW,OU-RW-CIB,200608,COA-14,CP-CIB-061,Doubtful,546,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,205 days past due; non-accrual
RW-025,20060900001,RWF7080979025,Customer,HQ001,Asset,Asset Finance - Leases,RWF,12438,2030-09-30,,N/A,Fixed,17.08,,0,,,,85,Yes,3.68,LE-RW,OU-RW-CIB,200609,COA-14,CP-CIB-007,Performing,,0,,746,672,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-026,20060900002,RWF6609063026,Customer,HQ001,Asset,Asset Finance - Leases,RWF,362,2030-09-30,,N/A,Fixed,25.09,,0,,,,100,No,1.34,LE-RW,OU-RW-CIB,200609,COA-14,CP-CIB-041,Substandard,84,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,167 days past due; non-accrual
RW-027,10010100001,RWF4025211027,Internal,HQ001,Asset,Fixed And Other Assets,RWF,9347,,,N/A,N/A,,,0,,,,100,No,,LE-RW,OU-RW-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Non-earning
RW-028,10130100001,RWF4962976028,Internal,HQ001,Asset,Cumm. Depreciation Level2,RWF,-3313,,,N/A,N/A,,,0,,,,100,No,,LE-RW,OU-RW-TSY,101301,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accumulated depreciation — credit balance
RW-029,10120100001,RWF1817610029,Internal,HQ001,Asset,Fixed Assets Accounts,RWF,4734,,,N/A,N/A,,,0,,,,100,No,,LE-RW,OU-RW-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
RW-030,40010200001,RWF8453529030,Customer,HQ001,Liability,Current,RWF,62813,,,Stable,Fixed,11.38,,0,Outflow,5,90,,No,0.42,LE-RW,OU-RW-RTL,400102,COA-22,,Performing,,0,,81657,76757,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-031,40010500001,RWF9571093031,Customer,HQ001,Liability,Current - Corporate,RWF,49503,,,Less Stable,Fixed,7.16,,0,Outflow,25,50,,Yes,0.1,LE-RW,OU-RW-CIB,400105,COA-22,,Performing,,0,,94056,88413,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-032,40010100001,RWF8403899032,Customer,HQ001,Liability,Savings,RWF,55981,,,Stable,Fixed,4.85,,0,Outflow,5,95,,No,1.35,LE-RW,OU-RW-RTL,400101,COA-22,,Performing,,0,,23512,22101,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-033,40010300001,RWF5303947033,Customer,HQ001,Liability,Fixed,RWF,37746,2027-01-31,,Stable,Fixed,6.8,,0,Outflow,5,95,,Yes,1.92,LE-RW,OU-RW-RTL,400103,COA-22,,Performing,,0,,1510,1419,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-034,40010600001,RWF7334971034,Customer,HQ001,Liability,Fixed - Corporate,RWF,11135,2026-11-30,2026-11-30,Volatile,Fixed,5.13,,0,Outflow,40,50,,Yes,0.67,LE-RW,OU-RW-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,668,601,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-035,40010600002,RWF9409599035,Customer,HQ001,Liability,Fixed - Corporate,RWF,9743,2026-11-30,2026-11-30,Volatile,Fixed,12.69,,0,Outflow,40,50,,Yes,0.87,LE-RW,OU-RW-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,585,526,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-036,40010600003,RWF8409626036,Customer,HQ001,Liability,Fixed - Corporate,RWF,8816,2026-11-30,2026-11-30,Volatile,Fixed,7.35,,0,Outflow,40,50,,Yes,0.66,LE-RW,OU-RW-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,529,476,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-037,40010600004,RWF8841021037,Customer,HQ001,Liability,Fixed - Corporate,RWF,6496,2026-11-30,2026-11-30,Volatile,Fixed,6.57,,0,Outflow,40,50,,Yes,0.47,LE-RW,OU-RW-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,390,351,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-038,40010600005,RWF8896168038,Customer,HQ001,Liability,Fixed - Corporate,RWF,5568,2026-11-30,2026-11-30,Volatile,Fixed,14.35,,0,Outflow,40,50,,Yes,0.51,LE-RW,OU-RW-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,334,301,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-039,40010600006,RWF3223541039,Customer,HQ001,Liability,Fixed - Corporate,RWF,4640,2026-11-30,2026-11-30,Volatile,Fixed,10.77,,0,Outflow,40,50,,Yes,0.3,LE-RW,OU-RW-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,278,251,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-040,40010400001,RWF3568782040,Customer,HQ001,Liability,Target,RWF,13427,2027-06-30,,Stable,Fixed,0.69,,0,Outflow,3,95,,Yes,0.5,LE-RW,OU-RW-RTL,400104,COA-22,,Performing,,0,,2954,2777,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-041,40010700001,RWF3000621041,Customer,HQ001,Liability,Domiciliary Deposits,RWF,21433,,,Less Stable,Fixed,3.6,,0,Outflow,25,50,,Yes,0.71,LE-RW,OU-RW-CIB,400107,COA-22,,Performing,,0,,18218,17125,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-042,40030100001,RWF1561464042,Customer,HQ001,Liability,Due To Banks,RWF,16019,2026-08-20,2026-08-20,Volatile,Floating,4.15,,0,Outflow,100,0,,Yes,0.94,LE-RW,OU-RW-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,4806,4517,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-043,40030200001,RWF9038714043,Customer,HQ001,Liability,Long Term Borrowings,RWF,11624,2031-12-31,,N/A,Fixed,0.99,,0,Outflow,0,100,,Yes,1.04,LE-RW,OU-RW-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
RW-044,40020200001,RWF3677314044,Internal,HQ001,Liability,Interest Payable,RWF,3892,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-RW,OU-RW-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
RW-045,40040100001,RWF1633159045,Internal,HQ001,Liability,Other Liabilities And Accruals,RWF,6226,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-RW,OU-RW-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
RW-046,40040200001,RWF1834006046,Suspense,HQ001,Liability,Managers Cheques Payable,RWF,1418,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-RW,OU-RW-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
RW-047,30010100001,RWF6011298047,Internal,HQ001,Capital,Share Capital,RWF,14383,,,N/A,N/A,,,0,,,100,,No,,LE-RW,OU-RW-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
RW-048,30020100001,RWF3427030048,Internal,HQ001,Capital,Retained Earnings And Reserves,RWF,13298,,,N/A,N/A,,,0,,,100,,No,,LE-RW,OU-RW-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
