id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
ML-014,20060200002,XOF3442970014,Customer,HQ001,Asset,Overdrafts - Corporate,XOF,8772,2027-01-31,2026-08-31,N/A,Floating,23.28,,0,,,,100,No,1.05,LE-ML,OU-ML-CIB,200602,COA-14,CP-CIB-064,Substandard,1477,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,140 days past due; non-accrual
ML-015,20060300001,XOF3085992015,Customer,HQ001,Asset,Loans And Advances - Sme,XOF,34230,2028-09-30,2026-10-01,N/A,Floating,13.41,,0,,,,85,Yes,1.74,LE-ML,OU-ML-CIB,200603,COA-14,CP-CIB-009,Performing,,0,,7188,6469,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-016,20060300002,XOF4141371016,Customer,HQ001,Asset,Loans And Advances - Sme,XOF,9501,2028-09-30,2026-10-01,N/A,Floating,23.32,,0,,,,100,No,0.8,LE-ML,OU-ML-CIB,200603,COA-14,CP-CIB-044,Substandard,2041,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,95 days past due; non-accrual
ML-017,20060400001,XOF1154307017,Customer,HQ001,Asset,Mortgage Loans,XOF,36010,2038-12-31,,N/A,Fixed,9.39,,0,,,,85,Yes,1.46,LE-ML,OU-ML-RTL,200604,COA-14,CP-RTL-018,Performing,,0,,1080,972,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-018,20060500001,XOF7002088018,Customer,HQ001,Asset,Personal Loans - Retail,XOF,26442,2029-07-31,,N/A,Fixed,23.95,,0,,,,85,Yes,1.37,LE-ML,OU-ML-RTL,200605,COA-14,CP-RTL-027,Performing,,0,,2380,2142,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-019,20060500002,XOF5314008019,Customer,HQ001,Asset,Personal Loans - Retail,XOF,6553,2029-07-31,,N/A,Fixed,16.37,,0,,,,100,No,1.94,LE-ML,OU-ML-RTL,200605,COA-14,CP-RTL-045,Substandard,1144,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,93 days past due; non-accrual
ML-020,20060600001,XOF7048826020,Customer,HQ001,Asset,Staff Loans,XOF,5592,2032-12-31,,N/A,Fixed,17.02,,0,,,,85,Yes,1.81,LE-ML,OU-ML-RTL,200606,COA-14,CP-RTL-009,Performing,,0,,84,75,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-021,20060700001,XOF7196188021,Customer,HQ001,Asset,Agricultural Finance,XOF,15097,2028-03-31,2026-10-01,N/A,Floating,22.27,,0,,,,85,Yes,5.7,LE-ML,OU-ML-CIB,200607,COA-14,CP-CIB-019,Performing,,0,,1661,1495,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-022,20060700002,XOF1597351022,Customer,HQ001,Asset,Agricultural Finance,XOF,6002,2028-03-31,2026-10-01,N/A,Floating,24.47,,0,,,,100,No,2.39,LE-ML,OU-ML-CIB,200607,COA-14,CP-CIB-045,Substandard,865,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,117 days past due; non-accrual
ML-023,20060800001,XOF7365899023,Customer,HQ001,Asset,Trade Finance - Import,XOF,19492,2027-04-30,2026-10-31,N/A,Floating,15.36,,0,,,,85,Yes,3.41,LE-ML,OU-ML-CIB,200608,COA-14,CP-CIB-017,Performing,,0,,5945,5351,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-024,20060800002,XOF2920391024,Customer,HQ001,Asset,Trade Finance - Import,XOF,3604,2027-04-30,2026-10-31,N/A,Floating,13.7,,0,,,,100,No,1.09,LE-ML,OU-ML-CIB,200608,COA-14,CP-CIB-069,Doubtful,2187,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,281 days past due; non-accrual
ML-025,20060900001,XOF6057215025,Customer,HQ001,Asset,Asset Finance - Leases,XOF,17531,2030-09-30,,N/A,Fixed,19.84,,0,,,,85,Yes,3.48,LE-ML,OU-ML-CIB,200609,COA-14,CP-CIB-035,Performing,,0,,1052,947,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-026,20060900002,XOF4882136026,Customer,HQ001,Asset,Asset Finance - Leases,XOF,1742,2030-09-30,,N/A,Fixed,22.7,,0,,,,100,No,2.03,LE-ML,OU-ML-CIB,200609,COA-14,CP-CIB-045,Substandard,308,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,159 days past due; non-accrual
ML-027,10010100001,XOF8553902027,Internal,HQ001,Asset,Fixed And Other Assets,XOF,13606,,,N/A,N/A,,,0,,,,100,No,,LE-ML,OU-ML-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Non-earning
ML-028,10130100001,XOF3224840028,Internal,HQ001,Asset,Cumm. Depreciation Level2,XOF,-7076,,,N/A,N/A,,,0,,,,100,No,,LE-ML,OU-ML-TSY,101301,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accumulated depreciation — credit balance
ML-029,10120100001,XOF7528275029,Internal,HQ001,Asset,Fixed Assets Accounts,XOF,10109,,,N/A,N/A,,,0,,,,100,No,,LE-ML,OU-ML-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
ML-030,40010200001,XOF1885112030,Customer,HQ001,Liability,Current,XOF,121735,,,Stable,Fixed,5.0,,0,Outflow,5,90,,No,0.82,LE-ML,OU-ML-RTL,400102,COA-22,,Performing,,0,,158255,148760,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-031,40010500001,XOF6499334031,Customer,HQ001,Liability,Current - Corporate,XOF,88557,,,Less Stable,Fixed,8.06,,0,Outflow,25,50,,Yes,0.38,LE-ML,OU-ML-CIB,400105,COA-22,,Performing,,0,,168258,158162,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-032,40010100001,XOF8737807032,Customer,HQ001,Liability,Savings,XOF,106867,,,Stable,Fixed,12.09,,0,Outflow,5,95,,No,1.42,LE-ML,OU-ML-RTL,400101,COA-22,,Performing,,0,,44884,42191,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-033,40010300001,XOF8737103033,Customer,HQ001,Liability,Fixed,XOF,75400,2027-01-31,,Stable,Fixed,4.56,,0,Outflow,5,95,,Yes,0.56,LE-ML,OU-ML-RTL,400103,COA-22,,Performing,,0,,3016,2835,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-034,40010600001,XOF1996671034,Customer,HQ001,Liability,Fixed - Corporate,XOF,20413,2026-11-30,2026-11-30,Volatile,Fixed,6.79,,0,Outflow,40,50,,Yes,1.19,LE-ML,OU-ML-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,1225,1102,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-035,40010600002,XOF3396814035,Customer,HQ001,Liability,Fixed - Corporate,XOF,17861,2026-11-30,2026-11-30,Volatile,Fixed,15.59,,0,Outflow,40,50,,Yes,0.44,LE-ML,OU-ML-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,1072,965,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-036,40010600003,XOF1414547036,Customer,HQ001,Liability,Fixed - Corporate,XOF,16160,2026-11-30,2026-11-30,Volatile,Fixed,4.63,,0,Outflow,40,50,,Yes,0.13,LE-ML,OU-ML-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,970,873,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-037,40010600004,XOF2316896037,Customer,HQ001,Liability,Fixed - Corporate,XOF,11908,2026-11-30,2026-11-30,Volatile,Fixed,10.88,,0,Outflow,40,50,,Yes,0.78,LE-ML,OU-ML-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,714,643,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-038,40010600005,XOF7712955038,Customer,HQ001,Liability,Fixed - Corporate,XOF,10206,2026-11-30,2026-11-30,Volatile,Fixed,12.14,,0,Outflow,40,50,,Yes,0.87,LE-ML,OU-ML-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,612,551,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-039,40010600006,XOF4613587039,Customer,HQ001,Liability,Fixed - Corporate,XOF,8505,2026-11-30,2026-11-30,Volatile,Fixed,5.57,,0,Outflow,40,50,,Yes,1.08,LE-ML,OU-ML-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,510,459,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-040,40010400001,XOF9680906040,Customer,HQ001,Liability,Target,XOF,25949,2027-06-30,,Stable,Fixed,6.29,,0,Outflow,3,95,,Yes,0.72,LE-ML,OU-ML-RTL,400104,COA-22,,Performing,,0,,5709,5366,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-041,40010700001,XOF1226258041,Customer,HQ001,Liability,Domiciliary Deposits,XOF,41354,,,Less Stable,Fixed,11.51,,0,Outflow,25,50,,Yes,2.09,LE-ML,OU-ML-CIB,400107,COA-22,,Performing,,0,,35151,33042,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-042,40030100001,XOF7048972042,Customer,HQ001,Liability,Due To Banks,XOF,34661,2026-08-20,2026-08-20,Volatile,Floating,13.85,,0,Outflow,100,0,,Yes,1.16,LE-ML,OU-ML-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,10398,9774,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-043,40030200001,XOF3662330043,Customer,HQ001,Liability,Long Term Borrowings,XOF,18875,2031-12-31,,N/A,Fixed,11.34,,0,Outflow,0,100,,Yes,1.71,LE-ML,OU-ML-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
ML-044,40020200001,XOF9711936044,Internal,HQ001,Liability,Interest Payable,XOF,6859,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-ML,OU-ML-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
ML-045,40040100001,XOF9640691045,Internal,HQ001,Liability,Other Liabilities And Accruals,XOF,14054,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-ML,OU-ML-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
ML-046,40040200001,XOF4316602046,Suspense,HQ001,Liability,Managers Cheques Payable,XOF,3679,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-ML,OU-ML-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
ML-047,30010100001,XOF4338208047,Internal,HQ001,Capital,Share Capital,XOF,9047,,,N/A,N/A,,,0,,,100,,No,,LE-ML,OU-ML-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
ML-048,30020100001,XOF1602050048,Internal,HQ001,Capital,Retained Earnings And Reserves,XOF,10879,,,N/A,N/A,,,0,,,100,,No,,LE-ML,OU-ML-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
