id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
UG-018,20060500001,UGX3294151018,Customer,HQ001,Asset,Personal Loans - Retail,UGX,67489,2029-07-31,,N/A,Fixed,22.6,,0,,,,85,Yes,1.79,LE-UG,OU-UG-RTL,200605,COA-14,CP-RTL-033,Performing,,0,,6074,5467,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-019,20060500002,UGX7570721019,Customer,HQ001,Asset,Personal Loans - Retail,UGX,5876,2029-07-31,,N/A,Fixed,13.86,,0,,,,100,No,1.05,LE-UG,OU-UG-RTL,200605,COA-14,CP-RTL-055,Substandard,1025,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,155 days past due; non-accrual
UG-020,20060600001,UGX2178654020,Customer,HQ001,Asset,Staff Loans,UGX,15271,2032-12-31,,N/A,Fixed,17.26,,0,,,,85,Yes,4.3,LE-UG,OU-UG-RTL,200606,COA-14,CP-RTL-013,Performing,,0,,229,206,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-021,20060700001,UGX5042757021,Customer,HQ001,Asset,Agricultural Finance,UGX,26620,2028-03-31,2026-10-01,N/A,Floating,20.89,,0,,,,85,Yes,3.94,LE-UG,OU-UG-CIB,200607,COA-14,CP-CIB-002,Performing,,0,,2928,2635,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-022,20060700002,UGX4641339022,Customer,HQ001,Asset,Agricultural Finance,UGX,5382,2028-03-31,2026-10-01,N/A,Floating,15.24,,0,,,,100,No,1.46,LE-UG,OU-UG-CIB,200607,COA-14,CP-CIB-044,Substandard,1001,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,133 days past due; non-accrual
UG-023,20060800001,UGX6785521023,Customer,HQ001,Asset,Trade Finance - Import,UGX,67463,2027-04-30,2026-10-31,N/A,Floating,12.55,,0,,,,85,Yes,3.88,LE-UG,OU-UG-CIB,200608,COA-14,CP-CIB-032,Performing,,0,,20576,18519,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-024,20060800002,UGX6788934024,Customer,HQ001,Asset,Trade Finance - Import,UGX,3232,2027-04-30,2026-10-31,N/A,Floating,18.91,,0,,,,100,No,2.89,LE-UG,OU-UG-CIB,200608,COA-14,CP-CIB-044,Doubtful,2012,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,355 days past due; non-accrual
UG-025,20060900001,UGX8703627025,Customer,HQ001,Asset,Asset Finance - Leases,UGX,35026,2030-09-30,,N/A,Fixed,24.64,,0,,,,85,Yes,2.44,LE-UG,OU-UG-CIB,200609,COA-14,CP-CIB-024,Performing,,0,,2102,1891,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-026,20060900002,UGX5489550026,Customer,HQ001,Asset,Asset Finance - Leases,UGX,1563,2030-09-30,,N/A,Fixed,24.96,,0,,,,100,No,0.64,LE-UG,OU-UG-CIB,200609,COA-14,CP-CIB-047,Doubtful,1095,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,194 days past due; non-accrual
UG-027,10010100001,UGX8309597027,Internal,HQ001,Asset,Fixed And Other Assets,UGX,34343,,,N/A,N/A,,,0,,,,100,No,,LE-UG,OU-UG-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Non-earning
UG-028,10130100001,UGX6448909028,Internal,HQ001,Asset,Cumm. Depreciation Level2,UGX,-15508,,,N/A,N/A,,,0,,,,100,No,,LE-UG,OU-UG-TSY,101301,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accumulated depreciation — credit balance
UG-029,10120100001,UGX1689737029,Internal,HQ001,Asset,Fixed Assets Accounts,UGX,17310,,,N/A,N/A,,,0,,,,100,No,,LE-UG,OU-UG-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
UG-030,40010200001,UGX1586601030,Customer,HQ001,Liability,Current,UGX,230672,,,Stable,Fixed,12.19,,0,Outflow,5,90,,No,1.91,LE-UG,OU-UG-RTL,400102,COA-22,,Performing,,0,,299873,281881,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-031,40010500001,UGX2876748031,Customer,HQ001,Liability,Current - Corporate,UGX,220616,,,Less Stable,Fixed,11.55,,0,Outflow,25,50,,Yes,2.18,LE-UG,OU-UG-CIB,400105,COA-22,,Performing,,0,,419170,394020,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-032,40010100001,UGX7451127032,Customer,HQ001,Liability,Savings,UGX,227085,,,Stable,Fixed,10.62,,0,Outflow,5,95,,No,0.57,LE-UG,OU-UG-RTL,400101,COA-22,,Performing,,0,,95376,89653,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-033,40010300001,UGX3322168033,Customer,HQ001,Liability,Fixed,UGX,155130,2027-01-31,,Stable,Fixed,5.08,,0,Outflow,5,95,,Yes,1.37,LE-UG,OU-UG-RTL,400103,COA-22,,Performing,,0,,6205,5833,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-034,40010600001,UGX1046894034,Customer,HQ001,Liability,Fixed - Corporate,UGX,43102,2026-11-30,2026-11-30,Volatile,Fixed,6.61,,0,Outflow,40,50,,Yes,1.0,LE-UG,OU-UG-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,2586,2327,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-035,40010600002,UGX2913683035,Customer,HQ001,Liability,Fixed - Corporate,UGX,37714,2026-11-30,2026-11-30,Volatile,Fixed,11.29,,0,Outflow,40,50,,Yes,0.61,LE-UG,OU-UG-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,2263,2037,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-036,40010600003,UGX8603023036,Customer,HQ001,Liability,Fixed - Corporate,UGX,34122,2026-11-30,2026-11-30,Volatile,Fixed,12.24,,0,Outflow,40,50,,Yes,0.58,LE-UG,OU-UG-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,2047,1843,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-037,40010600004,UGX1324071037,Customer,HQ001,Liability,Fixed - Corporate,UGX,25143,2026-11-30,2026-11-30,Volatile,Fixed,9.51,,0,Outflow,40,50,,Yes,0.14,LE-UG,OU-UG-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,1509,1358,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-038,40010600005,UGX7443853038,Customer,HQ001,Liability,Fixed - Corporate,UGX,21551,2026-11-30,2026-11-30,Volatile,Fixed,14.45,,0,Outflow,40,50,,Yes,1.02,LE-UG,OU-UG-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,1293,1164,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-039,40010600006,UGX1182788039,Customer,HQ001,Liability,Fixed - Corporate,UGX,17959,2026-11-30,2026-11-30,Volatile,Fixed,9.88,,0,Outflow,40,50,,Yes,0.71,LE-UG,OU-UG-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,1078,970,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-040,40010400001,UGX8072465040,Customer,HQ001,Liability,Target,UGX,49347,2027-06-30,,Stable,Fixed,12.43,,0,Outflow,3,95,,Yes,0.97,LE-UG,OU-UG-RTL,400104,COA-22,,Performing,,0,,10856,10205,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-041,40010700001,UGX3601607041,Customer,HQ001,Liability,Domiciliary Deposits,UGX,83988,,,Less Stable,Fixed,9.38,,0,Outflow,25,50,,Yes,1.01,LE-UG,OU-UG-CIB,400107,COA-22,,Performing,,0,,71390,67106,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-042,40030100001,UGX6867792042,Customer,HQ001,Liability,Due To Banks,UGX,64132,2026-08-20,2026-08-20,Volatile,Floating,12.36,,0,Outflow,100,0,,Yes,2.35,LE-UG,OU-UG-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,19239,18085,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-043,40030200001,UGX7695468043,Customer,HQ001,Liability,Long Term Borrowings,UGX,38273,2031-12-31,,N/A,Fixed,5.7,,0,Outflow,0,100,,Yes,0.34,LE-UG,OU-UG-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
UG-044,40020200001,UGX8414384044,Internal,HQ001,Liability,Interest Payable,UGX,16475,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-UG,OU-UG-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
UG-045,40040100001,UGX8484656045,Internal,HQ001,Liability,Other Liabilities And Accruals,UGX,20459,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-UG,OU-UG-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
UG-046,40040200001,UGX1925227046,Suspense,HQ001,Liability,Managers Cheques Payable,UGX,8031,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-UG,OU-UG-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
UG-047,30010100001,UGX1650476047,Internal,HQ001,Capital,Share Capital,UGX,40035,,,N/A,N/A,,,0,,,100,,No,,LE-UG,OU-UG-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
UG-048,30020100001,UGX9685163048,Internal,HQ001,Capital,Retained Earnings And Reserves,UGX,34261,,,N/A,N/A,,,0,,,100,,No,,LE-UG,OU-UG-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
