id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
BJ-019,20060500002,XOF9723471019,Customer,HQ001,Asset,Personal Loans - Retail,XOF,1842,2029-07-31,,N/A,Fixed,17.24,,0,,,,100,No,0.69,LE-BJ,OU-BJ-RTL,200605,COA-14,CP-RTL-042,Substandard,247,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,145 days past due; non-accrual
BJ-020,20060600001,XOF7547645020,Customer,HQ001,Asset,Staff Loans,XOF,3654,2032-12-31,,N/A,Fixed,19.35,,0,,,,85,Yes,5.19,LE-BJ,OU-BJ-RTL,200606,COA-14,CP-RTL-005,Performing,,0,,55,49,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-021,20060700001,XOF1823164021,Customer,HQ001,Asset,Agricultural Finance,XOF,17909,2028-03-31,2026-10-01,N/A,Floating,12.31,,0,,,,85,Yes,5.62,LE-BJ,OU-BJ-CIB,200607,COA-14,CP-CIB-013,Performing,,0,,1970,1773,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-022,20060700002,XOF9046285022,Customer,HQ001,Asset,Agricultural Finance,XOF,1687,2028-03-31,2026-10-01,N/A,Floating,10.41,,0,,,,100,No,1.74,LE-BJ,OU-BJ-CIB,200607,COA-14,CP-CIB-069,Substandard,314,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,126 days past due; non-accrual
BJ-023,20060800001,XOF6913235023,Customer,HQ001,Asset,Trade Finance - Import,XOF,22321,2027-04-30,2026-10-31,N/A,Floating,22.06,,0,,,,85,Yes,5.09,LE-BJ,OU-BJ-CIB,200608,COA-14,CP-CIB-025,Performing,,0,,6808,6127,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-024,20060800002,XOF7603656024,Customer,HQ001,Asset,Trade Finance - Import,XOF,1013,2027-04-30,2026-10-31,N/A,Floating,16.75,,0,,,,100,No,0.67,LE-BJ,OU-BJ-CIB,200608,COA-14,CP-CIB-057,Substandard,242,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,120 days past due; non-accrual
BJ-025,20060900001,XOF6513046025,Customer,HQ001,Asset,Asset Finance - Leases,XOF,16699,2030-09-30,,N/A,Fixed,20.65,,0,,,,85,Yes,1.86,LE-BJ,OU-BJ-CIB,200609,COA-14,CP-CIB-020,Performing,,0,,1002,902,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-026,20060900002,XOF1140126026,Customer,HQ001,Asset,Asset Finance - Leases,XOF,490,2030-09-30,,N/A,Fixed,20.4,,0,,,,100,No,2.91,LE-BJ,OU-BJ-CIB,200609,COA-14,CP-CIB-043,Doubtful,250,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,253 days past due; non-accrual
BJ-027,10010100001,XOF1026597027,Internal,HQ001,Asset,Fixed And Other Assets,XOF,11963,,,N/A,N/A,,,0,,,,100,No,,LE-BJ,OU-BJ-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,"Net of accumulated depreciation of 4,447 XOF"
BJ-028,10120100001,XOF6246965028,Internal,HQ001,Asset,Fixed Assets Accounts,XOF,6400,,,N/A,N/A,,,0,,,,100,No,,LE-BJ,OU-BJ-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
BJ-029,40010200001,XOF9968701029,Customer,HQ001,Liability,Current,XOF,89838,,,Core,Fixed,9.87,,0,Outflow,5,90,,No,1.87,LE-BJ,OU-BJ-RTL,400102,COA-22,,Performing,,0,,116790,109782,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-030,40010500001,XOF2644531030,Customer,HQ001,Liability,Current - Corporate,XOF,79568,,,Operational,Fixed,13.77,,0,Outflow,25,50,,Yes,0.11,LE-BJ,OU-BJ-CIB,400105,COA-22,,Performing,,0,,151180,142109,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-031,40010100001,XOF1603414031,Customer,HQ001,Liability,Savings,XOF,84546,,,Core,Fixed,3.24,,0,Outflow,5,95,,No,0.75,LE-BJ,OU-BJ-RTL,400101,COA-22,,Performing,,0,,35509,33379,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-032,40010300001,XOF1462929032,Customer,HQ001,Liability,Fixed,XOF,60648,2027-01-31,,N/A,Fixed,2.85,,0,Outflow,5,95,,Yes,1.64,LE-BJ,OU-BJ-RTL,400103,COA-22,,Performing,,0,,2426,2280,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-033,40010600001,XOF9850769033,Customer,HQ001,Liability,Fixed - Corporate,XOF,15836,2026-11-30,2026-11-30,N/A,Fixed,7.14,,0,Outflow,40,50,,Yes,0.44,LE-BJ,OU-BJ-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,950,855,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-034,40010600002,XOF1972642034,Customer,HQ001,Liability,Fixed - Corporate,XOF,13857,2026-11-30,2026-11-30,N/A,Fixed,12.21,,0,Outflow,40,50,,Yes,0.28,LE-BJ,OU-BJ-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,831,748,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-035,40010600003,XOF4089218035,Customer,HQ001,Liability,Fixed - Corporate,XOF,12537,2026-11-30,2026-11-30,N/A,Fixed,14.57,,0,Outflow,40,50,,Yes,0.74,LE-BJ,OU-BJ-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,752,677,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-036,40010600004,XOF3860931036,Customer,HQ001,Liability,Fixed - Corporate,XOF,9238,2026-11-30,2026-11-30,N/A,Fixed,10.69,,0,Outflow,40,50,,Yes,0.47,LE-BJ,OU-BJ-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,554,499,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-037,40010600005,XOF4674354037,Customer,HQ001,Liability,Fixed - Corporate,XOF,7918,2026-11-30,2026-11-30,N/A,Fixed,10.62,,0,Outflow,40,50,,Yes,0.48,LE-BJ,OU-BJ-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,475,428,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-038,40010600006,XOF2826822038,Customer,HQ001,Liability,Fixed - Corporate,XOF,6599,2026-11-30,2026-11-30,N/A,Fixed,4.95,,0,Outflow,40,50,,Yes,1.19,LE-BJ,OU-BJ-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,396,356,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-039,40010400001,XOF8542579039,Customer,HQ001,Liability,Target,XOF,19919,2027-06-30,,N/A,Fixed,5.28,,0,Outflow,3,95,,Yes,1.22,LE-BJ,OU-BJ-RTL,400104,COA-22,,Performing,,0,,4382,4119,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-040,40010700001,XOF4269955040,Customer,HQ001,Liability,Domiciliary Deposits,XOF,30771,,,Operational,Fixed,5.73,,0,Outflow,25,50,,Yes,2.35,LE-BJ,OU-BJ-CIB,400107,COA-22,,Performing,,0,,26155,24586,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-041,40030100001,XOF6120731041,Customer,HQ001,Liability,Due To Banks,XOF,26978,2026-08-20,2026-08-20,N/A,Floating,8.4,,0,Outflow,100,0,,Yes,0.69,LE-BJ,OU-BJ-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,8093,7608,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-042,40030200001,XOF1527637042,Customer,HQ001,Liability,Long Term Borrowings,XOF,14832,2031-12-31,,N/A,Fixed,9.38,,0,Outflow,0,100,,Yes,2.05,LE-BJ,OU-BJ-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
BJ-043,40020200001,XOF9492228043,Internal,HQ001,Liability,Interest Payable,XOF,6924,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-BJ,OU-BJ-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
BJ-044,40040100001,XOF6090565044,Internal,HQ001,Liability,Other Liabilities And Accruals,XOF,10598,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-BJ,OU-BJ-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
BJ-045,40040200001,XOF1938343045,Suspense,HQ001,Liability,Managers Cheques Payable,XOF,4025,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-BJ,OU-BJ-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
BJ-046,30010100001,XOF6402000046,Internal,HQ001,Capital,Share Capital,XOF,14338,,,N/A,N/A,,,0,,,100,,No,,LE-BJ,OU-BJ-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
BJ-047,30020100001,XOF7380992047,Internal,HQ001,Capital,Retained Earnings And Reserves,XOF,10396,,,N/A,N/A,,,0,,,100,,No,,LE-BJ,OU-BJ-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
