id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
GQ-011,20060100001,XAF1136377011,Customer,HQ001,Asset,Loans And Advances - Corporate,XAF,21517,2029-06-30,2026-10-01,N/A,Floating,20.48,,0,,,,85,Yes,6.39,LE-GQ,OU-GQ-CIB,200601,COA-14,CP-CIB-040,Performing,,0,,3228,2905,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-012,20060100002,XAF6030346012,Customer,HQ001,Asset,Loans And Advances - Corporate,XAF,1213,2029-06-30,2026-10-01,N/A,Floating,12.34,,0,,,,100,No,2.37,LE-GQ,OU-GQ-CIB,200601,COA-14,CP-CIB-063,Substandard,164,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,118 days past due; non-accrual
GQ-013,20060200001,XAF8370329013,Customer,HQ001,Asset,Overdrafts - Corporate,XAF,8095,2027-01-31,2026-08-31,N/A,Floating,23.31,,0,,,,85,Yes,5.13,LE-GQ,OU-GQ-CIB,200602,COA-14,CP-CIB-009,Performing,,0,,2226,2003,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-014,20060200002,XAF5490519014,Customer,HQ001,Asset,Overdrafts - Corporate,XAF,552,2027-01-31,2026-08-31,N/A,Floating,13.89,,0,,,,100,No,2.85,LE-GQ,OU-GQ-CIB,200602,COA-14,CP-CIB-054,Substandard,80,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,127 days past due; non-accrual
GQ-015,20060300001,XAF6433682015,Customer,HQ001,Asset,Loans And Advances - Sme,XAF,7130,2028-09-30,2026-10-01,N/A,Floating,20.5,,0,,,,85,Yes,3.99,LE-GQ,OU-GQ-CIB,200603,COA-14,CP-CIB-040,Performing,,0,,1497,1348,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-016,20060300002,XAF2890731016,Customer,HQ001,Asset,Loans And Advances - Sme,XAF,598,2028-09-30,2026-10-01,N/A,Floating,14.26,,0,,,,100,No,1.47,LE-GQ,OU-GQ-CIB,200603,COA-14,CP-CIB-043,Substandard,98,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,108 days past due; non-accrual
GQ-017,20060400001,XAF5023763017,Customer,HQ001,Asset,Mortgage Loans,XAF,4507,2038-12-31,,N/A,Fixed,23.02,,0,,,,85,Yes,3.58,LE-GQ,OU-GQ-RTL,200604,COA-14,CP-RTL-015,Performing,,0,,135,122,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-018,20060500001,XAF2036667018,Customer,HQ001,Asset,Personal Loans - Retail,XAF,5267,2029-07-31,,N/A,Fixed,12.01,,0,,,,85,Yes,2.25,LE-GQ,OU-GQ-RTL,200605,COA-14,CP-RTL-018,Performing,,0,,474,427,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-019,20060500002,XAF5862964019,Customer,HQ001,Asset,Personal Loans - Retail,XAF,412,2029-07-31,,N/A,Fixed,15.38,,0,,,,100,No,1.5,LE-GQ,OU-GQ-RTL,200605,COA-14,CP-RTL-049,Substandard,51,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,145 days past due; non-accrual
GQ-020,20060600001,XAF7914376020,Customer,HQ001,Asset,Staff Loans,XAF,1438,2032-12-31,,N/A,Fixed,10.8,,0,,,,85,Yes,1.78,LE-GQ,OU-GQ-RTL,200606,COA-14,CP-RTL-031,Performing,,0,,22,19,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-021,20060700001,XAF5957302021,Customer,HQ001,Asset,Agricultural Finance,XAF,3836,2028-03-31,2026-10-01,N/A,Floating,24.39,,0,,,,85,Yes,1.49,LE-GQ,OU-GQ-CIB,200607,COA-14,CP-CIB-018,Performing,,0,,422,380,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-022,20060700002,XAF9541302022,Customer,HQ001,Asset,Agricultural Finance,XAF,377,2028-03-31,2026-10-01,N/A,Floating,15.58,,0,,,,100,No,1.62,LE-GQ,OU-GQ-CIB,200607,COA-14,CP-CIB-063,Doubtful,231,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,210 days past due; non-accrual
GQ-023,20060800001,XAF8787563023,Customer,HQ001,Asset,Trade Finance - Import,XAF,7022,2027-04-30,2026-10-31,N/A,Floating,9.3,,0,,,,85,Yes,4.8,LE-GQ,OU-GQ-CIB,200608,COA-14,CP-CIB-016,Performing,,0,,2142,1928,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-024,20060800002,XAF3441617024,Customer,HQ001,Asset,Trade Finance - Import,XAF,227,2027-04-30,2026-10-31,N/A,Floating,19.39,,0,,,,100,No,2.61,LE-GQ,OU-GQ-CIB,200608,COA-14,CP-CIB-051,Substandard,46,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,168 days past due; non-accrual
GQ-025,20060900001,XAF6060995025,Customer,HQ001,Asset,Asset Finance - Leases,XAF,3467,2030-09-30,,N/A,Fixed,23.01,,0,,,,85,Yes,1.23,LE-GQ,OU-GQ-CIB,200609,COA-14,CP-CIB-039,Performing,,0,,208,187,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-026,20060900002,XAF7050358026,Customer,HQ001,Asset,Asset Finance - Leases,XAF,110,2030-09-30,,N/A,Fixed,11.26,,0,,,,100,No,0.74,LE-GQ,OU-GQ-CIB,200609,COA-14,CP-CIB-046,Substandard,14,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,122 days past due; non-accrual
GQ-027,10010100001,XAF4571744027,Internal,HQ001,Asset,Fixed And Other Assets,XAF,4232,,,N/A,N/A,,,0,,,,100,No,,LE-GQ,OU-GQ-TSY,100101,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Non-earning
GQ-028,10130100001,XAF8360695028,Internal,HQ001,Asset,Cumm. Depreciation Level2,XAF,-1130,,,N/A,N/A,,,0,,,,100,No,,LE-GQ,OU-GQ-TSY,101301,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accumulated depreciation — credit balance
GQ-029,10120100001,XAF8144216029,Internal,HQ001,Asset,Fixed Assets Accounts,XAF,1545,,,N/A,N/A,,,0,,,,100,No,,LE-GQ,OU-GQ-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
GQ-030,40010200001,XAF1330181030,Customer,HQ001,Liability,Current,XAF,20521,,,Stable,Fixed,11.87,,0,Outflow,5,90,,No,1.49,LE-GQ,OU-GQ-RTL,400102,COA-22,,Performing,,0,,26678,25077,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-031,40010500001,XAF7015031031,Customer,HQ001,Liability,Current - Corporate,XAF,18727,,,Less Stable,Fixed,13.93,,0,Outflow,25,50,,Yes,0.55,LE-GQ,OU-GQ-CIB,400105,COA-22,,Performing,,0,,35580,33446,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-032,40010100001,XAF1246597032,Customer,HQ001,Liability,Savings,XAF,20361,,,Stable,Fixed,5.9,,0,Outflow,5,95,,No,0.49,LE-GQ,OU-GQ-RTL,400101,COA-22,,Performing,,0,,8552,8039,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-033,40010300001,XAF1531691033,Customer,HQ001,Liability,Fixed,XAF,13174,2027-01-31,,Stable,Fixed,8.19,,0,Outflow,5,95,,Yes,1.95,LE-GQ,OU-GQ-RTL,400103,COA-22,,Performing,,0,,527,495,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-034,40010600001,XAF9827356034,Customer,HQ001,Liability,Fixed - Corporate,XAF,3473,2026-11-30,2026-11-30,Volatile,Fixed,15.43,,0,Outflow,40,50,,Yes,0.47,LE-GQ,OU-GQ-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,208,188,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-035,40010600002,XAF2873186035,Customer,HQ001,Liability,Fixed - Corporate,XAF,3039,2026-11-30,2026-11-30,Volatile,Fixed,4.12,,0,Outflow,40,50,,Yes,1.17,LE-GQ,OU-GQ-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,182,164,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-036,40010600003,XAF3067738036,Customer,HQ001,Liability,Fixed - Corporate,XAF,2749,2026-11-30,2026-11-30,Volatile,Fixed,15.34,,0,Outflow,40,50,,Yes,0.23,LE-GQ,OU-GQ-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,165,148,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-037,40010600004,XAF3665739037,Customer,HQ001,Liability,Fixed - Corporate,XAF,2026,2026-11-30,2026-11-30,Volatile,Fixed,8.16,,0,Outflow,40,50,,Yes,0.76,LE-GQ,OU-GQ-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,122,109,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-038,40010600005,XAF4613738038,Customer,HQ001,Liability,Fixed - Corporate,XAF,1736,2026-11-30,2026-11-30,Volatile,Fixed,9.62,,0,Outflow,40,50,,Yes,1.11,LE-GQ,OU-GQ-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,104,94,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-039,40010600006,XAF7322256039,Customer,HQ001,Liability,Fixed - Corporate,XAF,1447,2026-11-30,2026-11-30,Volatile,Fixed,5.03,,0,Outflow,40,50,,Yes,0.8,LE-GQ,OU-GQ-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,87,78,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-040,40010400001,XAF8381033040,Customer,HQ001,Liability,Target,XAF,4346,2027-06-30,,Stable,Fixed,11.56,,0,Outflow,3,95,,Yes,0.63,LE-GQ,OU-GQ-RTL,400104,COA-22,,Performing,,0,,956,899,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-041,40010700001,XAF6407949041,Customer,HQ001,Liability,Domiciliary Deposits,XAF,6955,,,Less Stable,Fixed,3.85,,0,Outflow,25,50,,Yes,1.64,LE-GQ,OU-GQ-CIB,400107,COA-22,,Performing,,0,,5912,5557,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-042,40030100001,XAF6451557042,Customer,HQ001,Liability,Due To Banks,XAF,5332,2026-08-20,2026-08-20,Volatile,Floating,10.04,,0,Outflow,100,0,,Yes,0.36,LE-GQ,OU-GQ-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,1600,1504,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-043,40030200001,XAF8268747043,Customer,HQ001,Liability,Long Term Borrowings,XAF,3804,2031-12-31,,N/A,Fixed,12.08,,0,Outflow,0,100,,Yes,2.33,LE-GQ,OU-GQ-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,
GQ-044,40020200001,XAF9730658044,Internal,HQ001,Liability,Interest Payable,XAF,1310,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GQ,OU-GQ-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
GQ-045,40040100001,XAF4971241045,Internal,HQ001,Liability,Other Liabilities And Accruals,XAF,1813,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GQ,OU-GQ-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
GQ-046,40040200001,XAF5860600046,Suspense,HQ001,Liability,Managers Cheques Payable,XAF,626,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-GQ,OU-GQ-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
GQ-047,30010100001,XAF9141173047,Internal,HQ001,Capital,Share Capital,XAF,2990,,,N/A,N/A,,,0,,,100,,No,,LE-GQ,OU-GQ-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
GQ-048,30020100001,XAF9799751048,Internal,HQ001,Capital,Retained Earnings And Reserves,XAF,3092,,,N/A,N/A,,,0,,,100,,No,,LE-GQ,OU-GQ-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
