id,accountNumber,legacyAccountNumber,accountClass,branchCode,category,productClass,currency,amount,maturityDate,nextRepricingDate,behaviouralTag,rateType,interestRatePct,hqlaLevel,hqlaHaircutPct,lcrCashflowRole,lcrRatePct,asfFactorPct,rsfFactorPct,irrbbRateSensitive,approxDurationYears,legalEntityCode,orgUnitCode,glAccountCode,commonCoaCode,counterpartyId,performingStatus,provisionAmount,lienAmount,lienReason,monthlyCredit,monthlyDebit,maker,checker,recordStatus,notes
LR-029,10120100001,LRD8569966029,Internal,HQ001,Asset,Fixed Assets Accounts,LRD,395.44,,,N/A,N/A,,,0,,,,100,No,,LE-LR,OU-LR-TSY,101201,COA-15,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Prepayments and sundry receivables
LR-030,40010200001,LRD1992668030,Customer,HQ001,Liability,Current,LRD,3198.19,,,Stable,Fixed,5.83,,0,Outflow,5,90,,No,1.16,LE-LR,OU-LR-RTL,400102,COA-22,,Performing,,0,,4157.65,3908.19,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-031,40010500001,LRD2483732031,Customer,HQ001,Liability,Current - Corporate,LRD,3675.89,,,Less Stable,Fixed,7.92,,0,Outflow,25,50,,Yes,1.69,LE-LR,OU-LR-CIB,400105,COA-22,,Performing,,0,,6984.19,6565.14,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-032,40010100001,LRD1278081032,Customer,HQ001,Liability,Savings,LRD,2650.17,,,Stable,Fixed,13.58,,0,Outflow,5,95,,No,1.79,LE-LR,OU-LR-RTL,400101,COA-22,,Performing,,0,,1113.07,1046.29,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-033,40010300001,LRD5824043033,Customer,HQ001,Liability,Fixed,LRD,1752.19,2027-01-31,,Stable,Fixed,2.99,,0,Outflow,5,95,,Yes,0.3,LE-LR,OU-LR-RTL,400103,COA-22,,Performing,,0,,70.09,65.88,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-034,40010600001,LRD1426024034,Customer,HQ001,Liability,Fixed - Corporate,LRD,791.05,2026-11-30,2026-11-30,Volatile,Fixed,4.35,,0,Outflow,40,50,,Yes,0.23,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-001,Performing,,0,,47.46,42.72,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-035,40010600002,LRD3899586035,Customer,HQ001,Liability,Fixed - Corporate,LRD,692.17,2026-11-30,2026-11-30,Volatile,Fixed,4.09,,0,Outflow,40,50,,Yes,0.72,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-002,Performing,,0,,41.53,37.38,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-036,40010600003,LRD9644312036,Customer,HQ001,Liability,Fixed - Corporate,LRD,626.25,2026-11-30,2026-11-30,Volatile,Fixed,4.49,,0,Outflow,40,50,,Yes,0.54,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-003,Performing,,0,,37.57,33.82,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-037,40010600004,LRD9241002037,Customer,HQ001,Liability,Fixed - Corporate,LRD,461.44,2026-11-30,2026-11-30,Volatile,Fixed,8.25,,0,Outflow,40,50,,Yes,0.78,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-004,Performing,,0,,27.69,24.92,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-038,40010600005,LRD1164245038,Customer,HQ001,Liability,Fixed - Corporate,LRD,395.52,2026-11-30,2026-11-30,Volatile,Fixed,5.76,,0,Outflow,40,50,,Yes,0.93,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-005,Performing,,0,,23.73,21.36,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-039,40010600006,LRD1818588039,Customer,HQ001,Liability,Fixed - Corporate,LRD,329.6,2026-11-30,2026-11-30,Volatile,Fixed,5.65,,0,Outflow,40,50,,Yes,0.34,LE-LR,OU-LR-CIB,400106,COA-22,CP-CIB-006,Performing,,0,,19.78,17.8,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-040,40010400001,LRD5551383040,Customer,HQ001,Liability,Target,LRD,603.85,2027-06-30,,Stable,Fixed,6.72,,0,Outflow,3,95,,Yes,0.19,LE-LR,OU-LR-RTL,400104,COA-22,,Performing,,0,,132.85,124.88,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-041,40010700001,LRD6417589041,Customer,HQ001,Liability,Domiciliary Deposits,LRD,8551.19,,,Less Stable,Fixed,11.41,,0,Outflow,25,50,,Yes,0.9,LE-LR,OU-LR-CIB,400107,COA-22,,Performing,,0,,7268.51,6832.4,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-042,40030100001,LRD4639823042,Customer,HQ001,Liability,Due To Banks,LRD,1921.52,2026-08-20,2026-08-20,Volatile,Floating,6.41,,0,Outflow,100,0,,Yes,2.24,LE-LR,OU-LR-TSY,400301,COA-21,CP-INTERBANK-01,Performing,,0,,576.45,541.87,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-043,40030200001,LRD8686006043,Customer,HQ001,Liability,Long Term Borrowings,LRD,955.26,2031-12-31,,N/A,Fixed,8.75,,0,Outflow,0,100,,Yes,0.86,LE-LR,OU-LR-TSY,400302,COA-21,CP-DFI-01,Performing,,0,,0.0,0.0,FLEXCUBE-IF,SYSTEM,ACTIVE,
LR-044,40020200001,LRD4430889044,Internal,HQ001,Liability,Interest Payable,LRD,389.05,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-LR,OU-LR-TSY,400202,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Accrued interest payable
LR-045,40040100001,LRD7694896045,Internal,HQ001,Liability,Other Liabilities And Accruals,LRD,590.42,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-LR,OU-LR-TSY,400401,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Sundry creditors and accruals
LR-046,40040200001,LRD8651004046,Suspense,HQ001,Liability,Managers Cheques Payable,LRD,241.55,,,N/A,N/A,,,0,Outflow,100,0,,No,,LE-LR,OU-LR-RTL,400402,COA-24,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Suspense — excluded from customer deposits despite the product name
LR-047,30010100001,LRD8355707047,Internal,HQ001,Capital,Share Capital,LRD,1540.97,,,N/A,N/A,,,0,,,100,,No,,LE-LR,OU-LR-TSY,300101,COA-31,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Paid-up share capital
LR-048,30020100001,LRD6570052048,Internal,HQ001,Capital,Retained Earnings And Reserves,LRD,1354.68,,,N/A,N/A,,,0,,,100,,No,,LE-LR,OU-LR-TSY,300201,COA-32,,Performing,,0,,0,0,FLEXCUBE-IF,SYSTEM,ACTIVE,Reserves and retained earnings — closes the balance sheet
